,episode,score,avg_score,epsilon
0,0,-20.22169936574982,-20.22169936574982,0.9992399999999992
1,1,-142.23027371738084,-81.22598654156533,0.9979199999999979
2,2,-477.2439424830416,-213.23197185539075,0.9960599999999961
3,3,-207.26025025646803,-211.73904145566007,0.9943999999999944
4,4,-67.10533960348357,-182.81230108522476,0.9925599999999926
5,5,-214.45759773833865,-188.08651719407706,0.9901599999999902
6,6,-311.0572437857265,-205.653763850027,0.987959999999988
7,7,-28.486965475843647,-183.50791405325407,0.9866999999999867
8,8,-240.9028202874868,-189.8851258570577,0.9843399999999843
9,9,-69.88809359093354,-177.88542263044528,0.9825399999999825
10,10,-146.05621000271884,-174.9918578461065,0.9812399999999812
11,11,-105.24092651722124,-169.17928023536606,0.9788999999999789
12,12,-35.289373621578456,-158.8800566496901,0.9773199999999773
13,13,-242.32557953161316,-164.840451141256,0.9753399999999753
14,14,-333.35425199120675,-176.07470453125273,0.9735599999999736
15,15,-476.03363321669116,-194.82213757409266,0.9715999999999716
16,16,-416.95205391570283,-207.88860324124622,0.9699399999999699
17,17,-49.233880167292185,-199.07445195935986,0.9686599999999687
18,18,-57.01098895139207,-191.59742759051946,0.9671999999999672
19,19,-303.6050669351008,-197.1978095577485,0.9652999999999653
20,20,-111.39809598442206,-193.11210891139964,0.9639199999999639
21,21,-294.8403914472151,-197.73612175393671,0.9616399999999616
22,22,-58.4004939490505,-191.67805097981122,0.9601999999999602
23,23,-25.82602235930692,-184.76754978729022,0.9588999999999589
24,24,-278.87481138974897,-188.53184025138856,0.9570599999999571
25,25,-8.623403433524942,-181.61228498916304,0.9542399999999542
26,26,-57.77839239475398,-177.02584452270344,0.9522199999999522
27,27,-45.117214689646005,-172.31482202866567,0.950959999999951
28,28,-237.01069806480763,-174.54571430577403,0.9476599999999477
29,29,-130.10348028787433,-173.06430650517734,0.9453599999999454
30,30,-82.88890755180702,-170.15542266797186,0.9433999999999434
31,31,-7.3325799866384855,-165.0672088341802,0.941979999999942
32,32,-42.26565279130577,-161.3459495601537,0.9396199999999396
33,33,17.960271086813435,-156.0722371881841,0.936999999999937
34,34,-96.40549386990557,-154.36747309337613,0.9356199999999356
35,35,-256.58306334855604,-157.20679504490892,0.9340999999999341
36,36,-121.71898010950693,-156.24766491151968,0.9322399999999322
37,37,-74.45962086270592,-154.0953479628667,0.9306399999999306
38,38,-231.17392397502783,-156.07172170676827,0.9284999999999285
39,39,-361.1227393242108,-161.1979971472043,0.926999999999927
40,40,-310.1837904837654,-164.8317969846814,0.925059999999925
41,41,-227.70516283577143,-166.32878188589783,0.9224399999999224
42,42,-324.0063417424119,-169.99570188256095,0.9206199999999206
43,43,-380.0077699905279,-174.7687034304693,0.9177599999999178
44,44,-318.0074764106146,-177.9517872744725,0.9154799999999155
45,45,-30.50319360867504,-174.74638306434647,0.914039999999914
46,46,-272.76530633412744,-176.83189207008652,0.911999999999912
47,47,-71.52995545355007,-174.63810172390868,0.9092799999999093
48,48,-362.18543637611606,-178.46559834946393,0.9067599999999068
49,49,-110.82675130477136,-177.11282140857008,0.9036999999999037
50,50,-390.6131518291655,-181.29910239720923,0.9010999999999011
51,51,-141.68195500781295,-180.53723417818236,0.8981199999998981
52,52,-53.2142479877467,-178.13491368402322,0.8958199999998958
53,53,-345.0218908514762,-181.22541326119827,0.8937999999998938
54,54,-499.78034795888254,-187.01732116479252,0.8912599999998913
55,55,-137.06241546940862,-186.1252692773749,0.8897999999998898
56,56,-38.96753772190053,-183.5435546886824,0.8879199999998879
57,57,-202.27940748591746,-183.8665866334623,0.8854599999998854
58,58,-412.8676653611939,-187.7479608491866,0.8831199999998831
59,59,-147.72635678501135,-187.08093411478367,0.8814599999998814
60,60,-237.7820724990455,-187.91210031780435,0.8798199999998798
61,61,-275.63388343506506,-189.32696778743758,0.877959999999878
62,62,-102.1672226763828,-187.94347976980177,0.8763599999998763
63,63,-363.2845483893745,-190.6831839669826,0.8746999999998747
64,64,-314.4301452380843,-192.5869833711534,0.8723799999998724
65,65,-78.74002669754327,-190.8620294821593,0.871059999999871
66,66,-293.44293712252727,-192.39308780514986,0.8684199999998684
67,67,-43.60826990844493,-190.20507577725715,0.8668599999998668
68,68,-291.72943310568115,-191.67644327477055,0.8644599999998644
69,69,-295.9411130144117,-193.1659385567654,0.8624599999998624
70,70,-17.92097974946789,-190.6976997003246,0.8604399999998604
71,71,-301.72529529015907,-192.23974963907233,0.8584199999998584
