,episode,score,avg_score,epsilon
0,0,-342.5304711309958,-342.5304711309958,1.0
1,1,-254.1296361944515,-298.3300536627237,0.9956000000000005
2,2,-194.67791262479216,-263.7793399834132,0.9869000000000014
3,3,-96.53156281188296,-221.96739569053062,0.9756000000000027
4,4,-88.70214368438252,-195.314345289301,0.9675000000000036
5,5,-362.3170704683667,-223.14813281914527,0.9568000000000048
6,6,-23.122649095813728,-194.5730637158122,0.9447000000000061
7,7,-231.35079260811852,-199.1702798273505,0.9348000000000072
8,8,-118.68292353970399,-190.22724023983423,0.9255000000000082
9,9,-339.7346466017763,-205.1779808760284,0.9151000000000094
10,10,-73.25254179500318,-193.18475914138978,0.9073000000000102
11,11,-351.92150832854156,-206.41282157365242,0.8976000000000113
12,12,28.46949221235424,-188.34495128242114,0.8881000000000123
13,13,-79.13557949370977,-180.54428186894174,0.8804000000000132
14,14,-120.4199781064323,-176.5359949514411,0.8715000000000142
15,15,-92.1473062316172,-171.26170190645212,0.8654000000000148
16,16,-44.31962720894093,-163.79452104189264,0.8538000000000161
17,17,-97.16638937046964,-160.092958171258,0.8451000000000171
18,18,-103.91082759585072,-157.1360039304471,0.836400000000018
19,19,-394.5520237881373,-169.0068049233316,0.827900000000019
20,20,-80.39554851258067,-164.7872212847244,0.81840000000002
21,21,-250.38147214387976,-168.67786905104967,0.8054000000000214
22,22,-209.05621684803012,-170.43344939004882,0.7929000000000228
23,23,-209.5170917203531,-172.06193448714484,0.7814000000000241
24,24,-175.31203814571336,-172.19193863348758,0.7700000000000253
25,25,-112.9888733303257,-169.91489766028906,0.7626000000000261
26,26,-342.8352916846269,-176.3193566982275,0.7523000000000273
27,27,-80.6986816574178,-172.90433258962716,0.7417000000000284
28,28,-451.46286500735107,-182.5097992247211,0.7296000000000298
29,29,-393.46864244159934,-189.5417606652837,0.7208000000000307
30,30,-234.48633519141762,-190.9915856499977,0.7089000000000321
31,31,-46.187797817738854,-186.4664672802396,0.6985000000000332
32,32,-300.52543112508704,-189.92279951796226,0.6861000000000346
33,33,-348.5129152929944,-194.58721468781616,0.6724000000000361
34,34,-22.680047363358156,-189.67558133568878,0.6626000000000372
35,35,-92.6651536307772,-186.98084723277458,0.6504000000000385
36,36,-48.2710896788993,-183.23193486645363,0.6413000000000395
37,37,-168.2861827261439,-182.83862559960338,0.6340000000000403
38,38,-199.7446049629332,-183.27211224994517,0.6230000000000415
39,39,-253.86781877486533,-185.03700491306816,0.6087000000000431
40,40,-437.26728703066044,-191.18896301349724,0.5947000000000446
41,41,-171.5633774813413,-190.7216871674935,0.582500000000046
42,42,-227.50938562976415,-191.57721503870914,0.5709000000000473
43,43,-49.670021519535894,-188.35205154963703,0.5613000000000483
44,44,-356.8594788204088,-192.09666104454303,0.5517000000000494
45,45,-362.74151820351983,-195.8063318523469,0.5418000000000505
46,46,-398.09505996679985,-200.11034734414375,0.5329000000000514
47,47,-261.53128231159263,-201.3899501559656,0.5227000000000526
48,48,-323.71469299248116,-203.88637347915983,0.509800000000054
49,49,-308.30217029963956,-205.9746894155694,0.5013000000000549
50,50,-427.07336137512283,-210.30995749320772,0.491600000000056
51,51,-320.7016178284955,-212.43287403811712,0.47840000000005745
52,52,-208.4432258100531,-212.35759765645554,0.46570000000005884
53,53,-457.9875657618165,-216.90630076951777,0.4535000000000602
54,54,-121.9704474456852,-215.18019434544806,0.4452000000000611
55,55,-167.39478113315874,-214.32688339522858,0.43110000000006266
56,56,-182.5060753558369,-213.76862360506382,0.4171000000000642
57,57,-462.6553454918961,-218.059773982423,0.40410000000006563
58,58,-360.86955830516536,-220.4802788014525,0.3934000000000668
59,59,-100.34560291838363,-218.47803420340136,0.38660000000006756
60,60,-338.9985788696716,-220.45378083727465,0.37320000000006903
61,61,-330.50837086661465,-222.22885487000596,0.3617000000000703
62,62,-353.65461796084236,-224.31497809367002,0.3510000000000715
63,63,-225.46475970572573,-224.33294343135842,0.33860000000007284
64,64,-247.21335048622802,-224.68494969374103,0.3265000000000742
65,65,-364.79680506757296,-226.80785659334455,0.31230000000007574
66,66,-890.2938776536569,-236.71063302708058,0.282900000000079
67,67,-359.9702648607975,-238.52327467169405,0.2701000000000804
68,68,-570.0687442474411,-243.32828147713968,0.2546000000000821
69,69,-227.80894607130125,-243.10657668562772,0.2410000000000836
70,70,-377.04907351367484,-244.99309072545933,0.23240000000008454
71,71,-603.6319653595089,-249.97418620648781,0.21110000000008688
72,72,-299.19011726358497,-250.64837704288638,0.20340000000008773
73,73,-323.83310622094353,-251.6373598696169,0.1947000000000887
74,74,-363.21043658663234,-253.12500089251043,0.18420000000008985
75,75,-118.62894783025584,-251.35531598379657,0.1700000000000914
76,76,-620.0436733833191,-256.14347646950466,0.15880000000009264
77,77,-524.9114154792751,-259.58921927732223,0.14870000000009376
78,78,-194.22714633869896,-258.7618512654409,0.14000000000009472
79,79,-239.3623393557563,-258.5193573665698,0.13090000000009572
80,80,-165.57623169877303,-257.37191137067106,0.12500000000009637
81,81,-324.2795878475672,-258.18785864477957,0.1157000000000961
82,82,-318.8681151611577,-258.91894607268773,0.10630000000009583
83,83,-110.83483335494999,-257.15603996890513,0.1
84,84,-112.43959823068204,-255.45349359551426,0.1
85,85,-316.8985733171519,-256.1679712666961,0.1
86,86,-97.36407216246249,-254.3426390930842,0.1
87,87,-108.8319946860276,-252.68910904300404,0.1
88,88,-260.3144276856749,-252.77478678056218,0.1
89,89,-18.32808943555642,-250.16982347672877,0.1
90,90,-92.09298340582679,-248.4327153440815,0.1
91,91,-26.72390881618533,-246.0228370122565,0.1
92,92,-110.92318685483725,-244.5701526019617,0.1
93,93,-124.85641741851651,-243.2966022276697,0.1
94,94,-61.28510395783884,-241.38069171956622,0.1
95,95,-98.79248895072917,-239.89539794072422,0.1
96,96,-28.56053058269042,-237.71668796796098,0.1
97,97,-196.20976284549323,-237.2931479156909,0.1
98,98,-145.02749779606427,-236.3611716518563,0.1
99,99,-185.88440305495072,-235.85640396588727,0.1
100,100,-127.61791650416072,-233.7072784196189,0.1
101,101,-96.32676531350569,-232.1292497108094,0.1
102,102,-152.8947568548956,-231.71141815311043,0.1
103,103,-72.25874266241324,-231.46868995161572,0.1
104,104,-140.75400481336226,-231.98920856290556,0.1
105,105,-110.03673538484996,-229.46640521207038,0.1
106,106,-147.88871234927572,-230.714065844605,0.1
107,107,-132.8843741331526,-229.7294016598553,0.1
108,108,-322.0859548564877,-231.76343197302313,0.1
109,109,-81.92001020454198,-229.1852856090508,0.1
110,110,-162.60595183381736,-230.078819709439,0.1
111,111,-107.28730287228625,-227.63247765487645,0.1
112,112,-127.52946471548138,-229.1924672241548,0.1
113,113,-354.39498765359815,-231.94506130575365,0.1
114,114,-89.29075602984898,-231.63376908498785,0.1
115,115,-188.47251096991658,-232.5970211323708,0.1
116,116,-145.73334742831923,-233.6111583345646,0.1
117,117,-173.5317171834949,-234.37481161269483,0.1
118,118,-106.32499548143079,-234.39895329155064,0.1
119,119,-173.9568750769096,-232.19300180443838,0.1
120,120,-137.90759204325408,-232.76812223974514,0.1
121,121,-130.11299424417746,-231.56543746074811,0.1
122,122,-164.70337678823023,-231.1219090601501,0.1
123,123,-353.2856923171371,-232.559595066118,0.1
124,124,-164.05217790675755,-232.4469964637284,0.1
125,125,6.5752358440253005,-231.25135537198486,0.1
126,126,-127.91721928187407,-229.10217464795733,0.1
127,127,-91.07977615962025,-229.20598559297932,0.1
128,128,-29.89193108490319,-224.9902762537548,0.1
129,129,-317.2823853806435,-224.22841368314528,0.1
130,130,-275.1009184848384,-224.6345595160795,0.1
131,131,-57.780234920216,-224.75048388710428,0.1
132,132,-125.89740520799722,-223.0042036279334,0.1
133,133,-438.54434586994546,-223.90451793370292,0.1
134,134,-210.3622710530923,-225.78134017060026,0.1
135,135,-221.64804249899998,-227.07116905928243,0.1
136,136,-177.93712276430801,-228.36782939013656,0.1
137,137,-207.62558638923298,-228.76122342676746,0.1
138,138,-78.92467186189364,-227.55302409575705,0.1
139,139,-235.97987947442994,-227.37414470275272,0.1
140,140,-359.8531944596586,-226.60000377704264,0.1
141,141,-134.9432233785156,-226.2338022360144,0.1
142,142,-275.0042340597306,-226.70875072031413,0.1
143,143,-247.5096810293377,-228.68714731541212,0.1
144,144,-337.9464207242854,-228.4980167344509,0.1
145,145,-215.32960440153582,-227.02389759643106,0.1
146,146,-58.71242204402499,-223.63007121720327,0.1
147,147,-302.11099857482776,-224.03586837983562,0.1
148,148,-249.55400342470887,-223.29426148415791,0.1
149,149,-148.58790572490625,-221.69711883841057,0.1
150,150,-443.2676364661087,-221.85906158932045,0.1
151,151,-484.0485595880913,-223.49253100691644,0.1
152,152,-378.02801738877446,-225.18837892270363,0.1
153,153,-130.42644368378367,-221.91276770192334,0.1
154,154,-65.35928529533291,-221.3466560804198,0.1
155,155,-150.43770551470004,-221.1770853242352,0.1
156,156,-154.15864908289694,-220.89361106150577,0.1
157,157,-284.69837045255906,-219.1140413111124,0.1
158,158,-105.71935248333595,-216.56253925289408,0.1
159,159,-152.9248810614909,-217.08833203432516,0.1
160,160,-91.0356766910952,-214.60870301253945,0.1
161,161,-120.44540264190177,-212.5080733302923,0.1
