,episode,score,avg_score,epsilon
0,0,-235.5545757765877,-235.5545757765877,1.0
1,1,-418.7647623391569,-327.1596690578723,0.9986399999999986
2,2,-125.45671912421687,-259.92535241332047,0.9973999999999974
3,3,-72.421908683081,-213.04949148076062,0.9952199999999952
4,4,-77.96183896226559,-186.0319609770616,0.994039999999994
5,5,-60.797202560651286,-165.15950124099322,0.9926999999999927
6,6,-87.66199354769347,-154.088428713379,0.9910599999999911
7,7,-80.47082123763552,-144.88622777891106,0.9892599999999893
8,8,-162.64392083016895,-146.8593047846064,0.9871399999999871
9,9,-67.70023126207279,-138.94339743235304,0.9854799999999855
10,10,-178.41260368377772,-142.53150709157345,0.9841599999999842
11,11,-162.65364817455094,-144.20835218182157,0.9828599999999829
12,12,-304.09756864433825,-156.50752267893824,0.9803999999999804
13,13,-119.94144074997061,-153.89565968401197,0.9786399999999786
14,14,-177.75054971399135,-155.48598568601062,0.9764999999999765
15,15,-319.5489372440209,-165.73992015838624,0.974959999999975
16,16,-231.03508304902243,-169.58081209312954,0.9723999999999724
17,17,-355.04041153321873,-179.88412317313453,0.9706399999999706
18,18,-68.35866379097487,-174.01436215302084,0.9693599999999694
19,19,-226.61529015383107,-176.64440855306137,0.9674199999999674
20,20,-313.1841093584571,-183.14629906760402,0.9658799999999659
21,21,-226.02366946138932,-185.0952704491397,0.9636799999999637
22,22,-93.74638439453948,-181.12357975111362,0.9618799999999619
23,23,-227.7744025852309,-183.0673640358685,0.9602799999999603
24,24,-186.06017025980466,-183.18707628482596,0.9575999999999576
25,25,-97.62029506082484,-179.896046237749,0.955959999999956
26,26,-138.48533117638198,-178.36231605029096,0.9546799999999547
27,27,-132.74803260008832,-176.733234498498,0.952959999999953
28,28,-73.03517352600343,-173.15743929254992,0.9515399999999515
29,29,-154.46514841997202,-172.53436293013067,0.9491199999999491
30,30,-111.8493598740538,-170.57678218638628,0.9473799999999474
31,31,-225.71772756747245,-172.29993672954515,0.9451799999999452
32,32,-101.42215840237066,-170.15212526508532,0.9434599999999435
33,33,-76.4190282569374,-167.395269470728,0.942059999999942
34,34,-147.62288418659193,-166.83034417689558,0.9407199999999407
35,35,-120.96538713980787,-165.55631759253203,0.939019999999939
36,36,-189.25665495125094,-166.19686725087578,0.9364199999999364
37,37,-170.17774300551753,-166.3016271391558,0.9344199999999344
38,38,-173.20207244036368,-166.4785616340586,0.9324399999999324
39,39,-125.47373283297195,-165.45344091403143,0.9295599999999296
40,40,-79.45882864397618,-163.3560113464691,0.9283399999999283
41,41,-357.4971677286766,-167.97841983175977,0.9263799999999264
42,42,-91.19434352540137,-166.19274363858864,0.924999999999925
43,43,-198.10189411930554,-166.91795160405948,0.923059999999923
44,44,-273.8865027820426,-169.29503051912576,0.9210799999999211
45,45,-57.36358445085437,-166.8617382132938,0.9198199999999198
46,46,-164.94902827299688,-166.82104225711726,0.9171999999999172
47,47,-402.252831971757,-171.72587120950558,0.9153599999999154
48,48,-92.18166419007675,-170.10252004584376,0.9131799999999132
49,49,-30.141766469066894,-167.30330497430822,0.9116599999999117
50,50,-103.96049116342692,-166.06128901723213,0.9104199999999104
51,51,-106.95759460250406,-164.92467950925658,0.9085199999999085
52,52,-73.3150950514936,-163.1961967836384,0.9058799999999059
53,53,-97.1132426200925,-161.97243837320238,0.9042599999999043
54,54,-100.46204300560358,-160.85406754833696,0.9026999999999027
55,55,-84.80119023219197,-159.4959804534058,0.9008799999999009
56,56,-110.85009924602247,-158.64254394099558,0.8984399999998984
57,57,-76.72570223383568,-157.23018460121696,0.896979999999897
58,58,-356.29482877796994,-160.60416162116192,0.8946999999998947
59,59,-47.2284085110577,-158.7145657359935,0.8932199999998932
60,60,-92.30927696842396,-157.62595444472188,0.8918399999998918
61,61,-34.45853202173642,-155.63938311531888,0.8895599999998896
62,62,-224.11498490962765,-156.72629742951423,0.886999999999887
63,63,-121.4811716033243,-156.17559233848004,0.8847799999998848
64,64,-47.28533438950247,-154.50035760080345,0.8831999999998832
65,65,-96.57047575239969,-153.6226321182519,0.8819399999998819
66,66,-38.2886063269787,-151.90122874823288,0.8803599999998803
67,67,-109.89926908968663,-151.2835528709013,0.8786599999998786
68,68,-99.72529719962172,-150.5363317742161,0.8768799999998769
69,69,-31.016021381725608,-148.8288987686091,0.8747399999998747
70,70,-91.31789451490853,-148.01888462419078,0.872959999999873
71,71,-82.84377296551207,-147.11367474004248,0.8707999999998708
72,72,4.082485046836339,-145.04249446898933,0.869019999999869
73,73,-334.6644734482197,-147.60495364438435,0.8668599999998668
74,74,-96.99474274573976,-146.9301508324024,0.8646799999998647
75,75,-86.41810598149107,-146.13393971594306,0.8632799999998633
76,76,-145.01018268622616,-146.11934546880386,0.8613999999998614
77,77,1.420989706804761,-144.2278027101422,0.8597399999998597
78,78,-96.78362513579367,-143.62724350034034,0.8577799999998578
79,79,-128.14723369580204,-143.4337433777836,0.8563799999998564
80,80,-86.77516322452234,-142.73425473391617,0.8544599999998544
81,81,-153.5679154130583,-142.86637254707642,0.8521999999998522
82,82,-71.65250643776433,-142.00837416021724,0.8508199999998508
83,83,-38.101207477141486,-140.7713840806568,0.848979999999849
84,84,-213.22856835729235,-141.62382154273487,0.8471999999998472
85,85,-54.59385506419384,-140.6118451883332,0.8451399999998451
86,86,-377.14733734216423,-143.33064394872207,0.8425399999998425
87,87,-90.75868343448889,-142.73323530651493,0.8412599999998412
88,88,-312.29583167505587,-144.638433018521,0.8388199999998388
89,89,-116.32107725389969,-144.32379573224745,0.8370999999998371
90,90,-79.89707173193082,-143.615809754222,0.8356399999998356
91,91,-51.83996436446329,-142.6182462173768,0.8342799999998343
92,92,-117.43687081290706,-142.34747873990938,0.8324999999998325
93,93,-81.10980071298805,-141.6960140800485,0.8306199999998306
94,94,-212.29524513571639,-142.43916388063448,0.8287199999998287
95,95,-118.35321087154654,-142.1882685367898,0.8273399999998273
96,96,-103.95888821435636,-141.7941512138781,0.8256799999998257
97,97,-129.7412828993141,-141.6711627616887,0.8243799999998244
98,98,-61.18574511977399,-140.8581787451037,0.8224999999998225
99,99,-84.71829913033574,-140.29677994895602,0.8198999999998199
100,100,-226.07140885224513,-140.2019482797126,0.8170799999998171
101,101,-186.26992212859,-137.87699987760692,0.8146799999998147
102,102,-87.98560447239808,-137.50228873108873,0.8128599999998128
103,103,-143.90893728224336,-138.21715901708038,0.8107599999998107
104,104,-107.79136406269264,-138.51545426808462,0.8086399999998086
105,105,-114.3436561566627,-139.05091880404476,0.8070799999998071
106,106,-101.60599525358602,-139.19035882110367,0.8045999999998046
107,107,-96.70311294276665,-139.35268173815496,0.8033799999998034
108,108,-101.9585136943362,-138.74582766679666,0.8018199999998018
109,109,-82.14079876319926,-138.8902333418079,0.7989399999997989
110,110,-86.55054162549482,-137.97161272122509,0.7966399999997966
111,111,-73.63689566116582,-137.08144519609124,0.795039999999795
112,112,-304.3962195209774,-137.08443170485762,0.7932799999997933
113,113,-64.86621965216042,-136.5336794938795,0.7916399999997916
114,114,-112.0431803644405,-135.876605800384,0.7898799999997899
115,115,-114.40261454621002,-133.8251425734059,0.7881199999997881
116,116,-96.76324444003482,-132.48242418731604,0.7867799999997868
117,117,-131.72077749228077,-130.24922784690665,0.7841799999997842
118,118,-117.3722475100363,-130.73936368409727,0.7824799999997825
119,119,-174.04629483506932,-130.21367373090965,0.7806399999997806
120,120,-144.67743918077628,-128.52860702913284,0.7784599999997784
121,121,-82.29896464784031,-127.09135998099735,0.7759399999997759
122,122,-139.15927127428603,-127.54548884979482,0.7746799999997747
123,123,-114.16628303581152,-126.4094076543006,0.7729599999997729
124,124,-70.2802499208222,-125.25160845091081,0.7714799999997715
125,125,-74.66317079686866,-125.02203720827123,0.76997999999977
126,126,-104.00191685857084,-124.67720306509314,0.7665799999997666
127,127,-78.40884050307656,-124.13381114412303,0.7646399999997646
128,128,-138.26460687477362,-124.78610547761073,0.7627399999997627
129,129,-203.71680558021313,-125.27862204921314,0.75997999999976
130,130,-98.493959020327,-125.14506804067587,0.756979999999757
131,131,-140.17554610321832,-124.28964622603334,0.7547999999997548
132,132,-153.94570658334516,-124.81488170784307,0.7525999999997526
133,133,-78.03922833879028,-124.8310837086616,0.74999999999975
134,134,-177.4895139054641,-125.12975000585031,0.7477199999997477
135,135,-167.46701290167698,-125.59476626346901,0.7452999999997453
136,136,-104.52569992106821,-124.74745671316718,0.742979999999743
137,137,-135.34248203707688,-124.39910410348277,0.7402799999997403
138,138,-161.38418287488716,-124.280925207828,0.7386599999997386
139,139,-87.10136830072234,-123.8972015625055,0.7372199999997372
140,140,-167.68236362413674,-124.7794369123071,0.7355399999997355
141,141,-315.34527363240295,-124.35791797134439,0.733019999999733
142,142,-104.33026352378928,-124.48927717132827,0.7306399999997306
143,143,-215.85907663548454,-124.66684899649006,0.7284999999997285
144,144,-230.6227902183441,-124.23421187085307,0.7257599999997257
145,145,-66.76109022554965,-124.3281869286,0.7242199999997242
146,146,-187.03087717364076,-124.54900541760644,0.7214799999997215
147,147,-59.62864108254279,-121.1227635087143,0.7198599999997198
148,148,-134.6517896080943,-121.5474647628945,0.7167399999997167
149,149,27.36148229560655,-120.97243227524775,0.714019999999714
150,150,-73.56898989371413,-120.66851726255065,0.7122799999997123
151,151,-140.06311831560902,-120.99957249968169,0.7101999999997102
152,152,-109.52876255049165,-121.36170917467167,0.7078199999997078
153,153,-88.98011262399974,-121.28037787471072,0.7049599999997049
154,154,-105.63422917727293,-121.33209973642742,0.7033999999997034
155,155,-102.02423152974798,-121.50433014940296,0.7013999999997014
156,156,-97.28792168254475,-121.36870837376819,0.6996599999996996
157,157,-100.43333584121805,-121.60578470984201,0.6976799999996977
158,158,-159.1666710596864,-119.63450313265918,0.6957999999996958
159,159,-56.87787623425555,-119.73099780989116,0.6923599999996923
160,160,-51.84678849885111,-119.32637292519544,0.6895199999996895
161,161,-107.73162294215706,-120.05910383439964,0.686999999999687
162,162,-186.7079427001193,-119.68503341230456,0.6845599999996845
163,163,-1.628359762303873,-118.48650529389437,0.6810999999996811
164,164,-285.1809228285176,-120.86546117828453,0.6786599999996786
165,165,-65.5768340687256,-120.5555247614478,0.6756399999996756
166,166,-107.21137563391865,-121.2447524545172,0.674079999999674
167,167,-78.98877236012727,-120.9356474872216,0.6723199999996723
168,168,-100.91858390280396,-120.9475803542534,0.6699599999996699
169,169,-108.18809533304885,-121.71930109376665,0.6676199999996676
170,170,-127.19441632955954,-122.07806631191315,0.6655999999996656
171,171,-66.29259371464077,-121.91255451940444,0.6636399999996636
172,172,-57.17639125418268,-122.52514328241463,0.6611199999996611
