,episode,score,avg_score,epsilon
0,0,-59.96468620044034,-59.96468620044034,1.0
1,1,-314.0742385846981,-187.0194623925692,0.9994399999999994
2,2,-365.0224798479257,-246.3538015443547,0.9973799999999974
3,3,-167.9672190352265,-226.75715591707262,0.9951999999999952
4,4,-221.74713387067305,-225.7551515077927,0.9928599999999929
5,5,-94.96591413279987,-203.95694527862724,0.9908799999999909
6,6,-337.60989705715446,-223.05022410413113,0.988979999999989
7,7,-430.7430797670393,-249.01183106199466,0.9873799999999874
8,8,-157.0252018266093,-238.79109448028515,0.985959999999986
9,9,-155.50644560764056,-230.46262959302072,0.9843399999999843
10,10,-382.60355586133056,-244.2936228901398,0.9824399999999824
11,11,-133.59799632198667,-235.0689873427937,0.9801599999999802
12,12,-114.28717014354476,-225.77807832746686,0.9787399999999787
13,13,-79.7797195889472,-215.3496241318583,0.9773199999999773
14,14,-107.05295420486544,-208.12984613672543,0.9756599999999757
15,15,-314.31356286321255,-214.76632843213088,0.9734799999999735
16,16,-164.13524701481813,-211.78802952523012,0.9719399999999719
17,17,0.4598045849872108,-199.99648318577363,0.9694399999999694
18,18,-242.0536664490007,-202.21001914699607,0.9675599999999676
19,19,-114.13893158903069,-197.8064647690978,0.9658799999999659
20,20,-404.80927443329495,-207.66374141977386,0.9636999999999637
21,21,-205.69677908740366,-207.57433404102974,0.961959999999962
22,22,-170.52277953185677,-205.963396888457,0.9606399999999606
23,23,-220.267007199715,-206.55938065142615,0.9584799999999585
24,24,-61.226500604323185,-200.74606544954204,0.9568399999999568
25,25,-74.28156829084892,-195.88204632805383,0.9551399999999551
26,26,-147.05214707306035,-194.07353154083182,0.9534199999999534
27,27,-172.42463327214764,-193.30035660266455,0.9516199999999516
28,28,-244.46284083078538,-195.06458019673767,0.9495199999999495
29,29,-89.91039462110464,-191.5594406775499,0.9472599999999473
30,30,-159.2830286911127,-190.51826609734226,0.9453599999999454
31,31,-117.96728774346752,-188.25104802378365,0.9433399999999433
32,32,-178.08254690446745,-187.9429116262286,0.941959999999942
33,33,-78.9272541278705,-184.73656875862986,0.9402999999999403
34,34,-169.17781456908878,-184.29203292464297,0.9383599999999384
35,35,-89.8581506462105,-181.66886952801985,0.935979999999936
36,36,-112.18183968044724,-179.79084169430166,0.9341999999999342
37,37,-114.21706054815733,-178.06521587466628,0.9325599999999326
38,38,-159.66787300006604,-177.5934891342919,0.9306399999999306
39,39,-66.0187859571516,-174.80412155486343,0.9290999999999291
40,40,-107.94427608956775,-173.1733936166855,0.9273999999999274
41,41,-212.67450031753935,-174.113896157182,0.9257199999999257
42,42,-80.56109670383952,-171.93824965826707,0.9234399999999234
43,43,-189.77972774455134,-172.3437377965917,0.922019999999922
44,44,-79.11339763986035,-170.27195245977546,0.9204799999999205
