,episode,score,avg_score,epsilon
0,0,-114.19261550642084,-114.19261550642084,1.0
1,1,-341.91400264889603,-228.05330907765844,0.9999719999999992
2,2,-293.1334662114515,-249.74669478892278,0.9998689999999962
3,3,-134.5265042295211,-220.94164714907237,0.9997809999999937
4,4,-263.18130363135197,-229.3895784455283,0.9996599999999902
5,5,4.2732855012131665,-190.44576778773805,0.9995919999999883
6,6,-75.51221890697389,-174.0266893762003,0.9995289999999865
7,7,-189.02977180765612,-175.90207468013227,0.9994319999999837
8,8,-212.74989066897814,-179.9962764566707,0.99930499999998
9,9,-208.95695877493267,-182.8923446884969,0.9992159999999775
10,10,-377.0499935192613,-200.54304003674818,0.999131999999975
11,11,-105.48598101219915,-192.62161845136913,0.9990559999999729
12,12,-301.552151598645,-201.00089023192882,0.9989469999999697
13,13,-169.24161479197554,-198.73237055764645,0.9988559999999671
14,14,-142.1762736942928,-194.96196410008955,0.9987539999999642
15,15,-38.85114203023021,-185.2050377207233,0.9986279999999605
16,16,-92.05432828963126,-179.7255842247767,0.9985349999999579
17,17,-274.3322201457738,-184.98150844260988,0.9984439999999553
18,18,-103.75095739363483,-180.70621628213752,0.9983619999999529
19,19,-86.13023352022553,-175.9774171440419,0.9982919999999509
20,20,-302.24757148460634,-181.99028163644977,0.998227999999949
21,21,0.9124362875530636,-173.67652173081325,0.9981319999999463
22,22,-121.03266647814849,-171.38765845895827,0.9980639999999443
23,23,-252.76181509149723,-174.77824831864743,0.9979689999999416
24,24,-103.26098318357863,-171.9175577132447,0.9978929999999394
25,25,-70.00659506689959,-167.99790530376987,0.9977669999999358
26,26,-122.90716436383896,-166.3278778615502,0.9976969999999338
27,27,-229.00412915408873,-168.56631540771227,0.9976119999999313
28,28,-410.96309986267227,-176.92482521650402,0.9975239999999288
29,29,-179.81539322686245,-177.02117748351597,0.9973939999999251
30,30,-199.81927542209314,-177.7565999976636,0.9972899999999221
31,31,-374.7913378494718,-183.9139355555326,0.9972139999999199
