,episode,score,avg_score,epsilon,loss,avg_loss
55,55,-66.48674825493224,-154.11562049093882,0.7287000000000299,106.72248077392578,51.79191348488842
56,56,-62.41759565840337,-152.50688321317503,0.7243000000000304,140.53163146972656,53.34875064251716
57,57,-205.2181295944549,-153.41569780595574,0.7176000000000311,21.255475997924805,52.79541832105867
58,58,-150.2958906988393,-153.36281971939445,0.7124000000000317,18.591875076293945,52.215697249113504
59,59,-32.05974023914666,-151.34110172805697,0.7045000000000325,11.49551010131836,51.53702746331692
60,60,-138.37553775865504,-151.1285514990504,0.6995000000000331,1.6220433712005615,50.7187490355773
61,61,-102.15367742870926,-150.3386341753352,0.6937000000000337,64.80337524414062,50.945920426038
62,62,-91.31133858368064,-149.40169297546765,0.6867000000000345,2.647887706756592,50.17928498604941
63,63,-107.99344898532618,-148.75468916312172,0.6762000000000357,11.38181495666504,49.57307451684028
64,64,-25.94935344748985,-146.86537630595816,0.6718000000000361,110.67623138427734,50.51312308403162
65,65,-109.93186713264846,-146.30577768212015,0.6517000000000384,41.2383918762207,50.37259685361024
66,66,-22.29210423671971,-144.45482733218878,0.6438000000000392,58.87228393554688,50.499457854833175
67,67,-107.8266141898707,-143.9161771389194,0.63660000000004,84.724365234375,51.00276531629703
68,68,-95.88645256820368,-143.22009417412644,0.6329000000000404,2.3996331691741943,50.29837209677351
69,69,-138.9132567697671,-143.15856792549272,0.6236000000000415,52.9531478881836,50.33629746522222
70,70,-110.7514999643754,-142.7021303485756,0.6177000000000421,83.43988037109375,50.80254511178379
71,71,-113.47287525886097,-142.2961684723295,0.6114000000000428,14.977148056030272,50.304970152676105
72,72,-105.55557331878562,-141.79287264830833,0.6044000000000436,13.811991691589355,49.80506633814067
73,73,-195.3312428809561,-142.51636413793872,0.5951000000000446,2.728058338165283,49.16889055435722
74,74,-177.88115778219537,-142.98789471986217,0.582700000000046,1.9811428785324097,48.539720585346224
75,75,-192.22940255740963,-143.635809296672,0.5770000000000466,36.86285018920898,48.3860775538181
76,76,-555.1718643778993,-148.980433388636,0.5693000000000474,11.067696571350098,47.90142325534449
77,77,-244.1270959393069,-150.2002623956959,0.5626000000000482,21.207279205322266,47.559190639318565
78,78,-209.68167928892683,-150.9531917234583,0.5528000000000493,2.683712720870972,46.99114661503442
79,79,-53.45001238914742,-149.7344019817794,0.5454000000000501,64.2713851928711,47.20714959725738
80,80,35.8344136432591,-147.44342894937154,0.5363000000000511,7.36244010925293,46.71523960357831
81,81,-21.41350921477365,-145.9064787087057,0.5286000000000519,5.541168689727783,46.21311678755574
82,82,-90.115935166442,-145.2343034853049,0.5198000000000529,40.584720611572266,46.14530478543546
83,83,-162.74762367942878,-145.44279539237783,0.5120000000000537,14.179597854614258,45.76476065530663
84,84,-197.35331593197708,-146.05350739872608,0.5033000000000547,59.357791900634766,45.92467866995755
85,85,-146.0612893560879,-146.05359788660238,0.4978000000000553,2.1176681518554688,45.41529482672381
86,86,-297.2790525401815,-147.7918215033102,0.4924000000000559,3.226728677749634,44.93036877903445
87,87,-107.76145134395078,-147.33693093331746,0.4847000000000567,1.678076148033142,44.43886545368216
88,88,-82.25572650325205,-146.60568144533917,0.4698000000000584,1.8360751867294312,43.96018241697483
89,89,10.620026124478828,-144.85872913900786,0.4570000000000598,12.806511878967283,43.61403052210808
90,90,-148.73474929020875,-144.90132276704304,0.4508000000000605,145.33865356445312,44.731883522573405
91,91,-132.09938971606832,-144.7621713208368,0.4406000000000616,53.08776092529297,44.82270827695079
92,92,-50.9130747458627,-143.75304125013812,0.4308000000000627,15.256414413452148,44.50479113863361
93,93,-95.79857238342206,-143.24288732602415,0.4251000000000633,87.68035888671875,44.96410568914515
94,94,-189.7503784371441,-143.7324398640359,0.4175000000000641,32.6607551574707,44.83459673618015
95,95,-7.348585811571212,-142.3117747176561,0.4070000000000653,73.71466064453125,45.13543073522548
96,96,-234.8951883952301,-143.26624289989914,0.3877000000000674,27.15122985839844,44.950026602474686
97,97,-101.85706644576469,-142.8437002830202,0.3777000000000685,87.1796646118164,45.380941276039394
98,98,-148.22887417803076,-142.8980959789294,0.3716000000000692,74.1578598022461,45.67161722074855
99,99,-85.99194514115591,-142.32903447055165,0.3650000000000699,199.9932403564453,47.21483345210552
100,100,-223.09695434637,-143.4760705542399,0.3576000000000707,5.476125240325928,47.26959470450878
101,101,-780.7647311605314,-150.13763296215666,0.3527000000000713,3.138248920440674,46.42534677684307
102,102,-108.81434290391272,-150.13770486705528,0.3450000000000721,88.97081756591797,47.29255710542202
103,103,-36.27041256877075,-148.052833573409,0.337400000000073,2.113426685333252,46.43385532796383
104,104,-139.70105094259577,-147.2249778620895,0.3311000000000736,118.96847534179688,47.57980430543423
105,105,-566.5489839132799,-151.52750842135592,0.3159000000000753,3.30446457862854,46.76798170268536
106,106,-85.35953303346503,-151.15896792810517,0.3080000000000762,14.243465423583984,46.35117120921612
107,107,-256.9174906777395,-153.68298577614354,0.300900000000077,17.077526092529297,46.37376926600933
108,108,-183.97709218599616,-154.20388397665567,0.2848000000000787,21.67904281616211,46.46217703044415
109,109,-307.05036564261457,-156.20714094186764,0.2579000000000817,90.70266723632812,47.35173124730587
110,110,-409.45657472959033,-159.40359091047105,0.2527000000000823,1.6300824880599976,47.35838037252426
111,111,-288.5332204108759,-160.3804334793599,0.2428000000000834,74.62637329101562,47.56800958395005
112,112,-114.51119486314772,-161.43875001341883,0.2352000000000842,1.191152811050415,47.2113293838501
113,113,-270.2469981800068,-163.46605395828453,0.2232000000000855,3.729558706283569,46.58239251852036
114,114,-264.4051354007813,-163.19413805426325,0.2127000000000867,1.6355456113815308,45.20199031472206
115,115,-200.73766947273108,-162.82188566995444,0.2038000000000877,15.169994354248049,43.31947852730751
116,116,-54.9557618208578,-161.22400923435944,0.1922000000000889,6.324613571166992,43.06236116051674
117,117,-274.7920941095623,-161.76140254599437,0.1741000000000909,13.86742877960205,42.673542581796646
118,118,-708.5055249175987,-167.40869846659817,0.1692000000000915,15.042887687683104,41.86578923821449
119,119,-146.84342981438158,-167.23631048264917,0.1612000000000923,7.601326942443848,41.03565542817116
120,120,-253.5219045486233,-166.41661942936167,0.1506000000000935,2.011350631713867,40.47481217026711
121,121,-265.54272972816733,-167.3859908524832,0.1397000000000947,11.822796821594238,39.58132657647133
122,122,-74.31323324611158,-166.95688198634994,0.1293000000000959,2.1921226978302,38.96505066752434
123,123,-156.00569927640467,-165.94652814482396,0.1200000000000962,4.530500411987305,38.987775868177415
124,124,-301.3610626808844,-167.77638993868402,0.1085000000000959,4.656579971313477,38.97820351004601
125,125,-55.63752658966814,-165.99481747489037,0.1017000000000957,21.055871963500977,39.15585938572884
126,126,-148.71281538137836,-166.42916608247054,0.0905000000000953,2.00254487991333,39.14982259869576
127,127,-106.24072237655838,-165.4094600890061,0.0815000000000951,1.3074325323104858,38.90639711856842
128,128,-358.78489740116,-167.13756015319674,0.0761000000000949,1.66812002658844,38.84014049649239
129,129,-106.61755066667708,-166.66052899862964,0.0681000000000947,65.70413970947266,38.95730339169502
130,130,-149.75319579951577,-168.43574214666975,0.0566000000000944,3.282869815826416,38.60770582795144
131,131,-232.97314960880445,-168.3434630272769,0.044700000000094,198.1849975585937,40.56838964104652
132,132,-345.3476578491679,-171.0352385155692,0.0355000000000938,38.23708724975586,40.8986246740818
133,133,-299.06123735273684,-172.98819079537512,0.0223000000000937,124.7994384765625,41.71844591736794
134,134,-105.09248896340829,-172.52049701466387,0.0154000000000937,26.57813262939453,41.88874313950539
135,135,-175.1152647861852,-173.75429601089664,0.01,87.12820434570312,42.72309223771095
136,136,-507.42474893844,-177.57849239567068,0.01,2.526684522628784,41.37843293547631
137,137,-212.94919728978456,-176.735164503473,0.01,1.4154964685440063,40.71642457008362
138,138,-134.66450102858644,-177.11732457845625,0.01,14.051793098449709,40.67598182678223
139,139,-295.0241682078855,-179.1975147325449,0.01,38.44550704956055,40.54937507629395
140,140,-250.03171396415183,-180.44375001316192,0.01,1.5282270908355713,40.53705617189407
141,141,-493.5157516434392,-183.6462183613881,0.01,39.43476867675781,40.72605422258377
142,142,-375.3750652623581,-185.6640276779357,0.01,6.387388229370117,40.12916920900345
143,143,-110.60264861658862,-185.1614183780591,0.01,1.884599566459656,39.637606612443925
144,144,-306.20737649080326,-186.64897302986483,0.01,3.4870290756225586,39.02322107434273
145,145,29.93364400397872,-186.1824327729013,0.01,10.899703979492188,39.06488190770149
146,146,-533.0845286706813,-189.7034221534049,0.01,27.04916763305664,39.02887238621712
147,147,-326.0361328819947,-189.9256615436409,0.01,1.5481971502304075,37.76023021221161
148,148,-214.01505770085487,-191.44714911075505,0.01,21.255416870117188,37.36632438182831
149,149,-140.15651558496432,-191.335129601283,0.01,129.72344970703125,38.08229346752167
150,150,-340.2540618124118,-193.70175084273367,0.01,1.9988722801208496,36.690625238418576
151,151,-253.28182420224203,-193.78079704256908,0.01,92.25282287597656,37.580987427234646
152,152,-114.24283114757688,-191.00280611347063,0.01,1.134381651878357,35.94588013291359
153,153,-411.1278883751514,-193.61288601031444,0.01,74.6038589477539,36.28233749985695
154,154,-485.3212038668569,-196.9786671684858,0.01,3.6339638233184814,35.027754133939744
155,155,-204.19733645567544,-198.35577305049327,0.01,1.9498614072799685,33.98002794027329
156,156,-109.49984424015436,-198.82659553631075,0.01,4.609561920166016,32.62080724477768
157,157,-120.49410412871276,-197.9793552816533,0.01,11.460527420043944,32.52285775899887
158,158,-224.11108920985447,-198.7175072667635,0.01,6.076835632324219,32.397707364559174
159,159,-126.10527909238878,-199.65796265529588,0.01,1.6600987911224363,32.29935325145721
160,160,-306.3805517945641,-201.338012795655,0.01,3.224764585494995,32.31538046360016
161,161,-518.3627757443987,-205.5001037788119,0.01,1.6820818185806274,31.68416752934456
162,162,-327.7995752681585,-207.8649861456567,0.01,1.682491898536682,31.67451357126236
163,163,-208.65344390004864,-208.8715860948039,0.01,1.718997597694397,31.57788539767265
164,164,-108.05240970737002,-209.69261665740268,0.01,18.179567337036133,30.65291875720024
165,165,-635.4051963255629,-214.94734994933185,0.01,1.1822357177734375,30.25235719561577
166,166,-256.4858994056263,-217.28928790102088,0.01,1.3433276414871216,29.67706763267517
167,167,-300.50491685829104,-219.21607092770512,0.01,2.03763484954834,28.850200328826904
168,168,-375.3294490707004,-222.01050089273008,0.01,73.90852355957031,29.565289232730866
169,169,-581.4887357024869,-226.4362556820573,0.01,22.183717727661133,29.25759493112564
170,170,-285.4938359720484,-228.183679042134,0.01,61.8382568359375,29.04157869577408
171,171,-334.7833320874645,-230.39678361042,0.01,0.9730931520462036,28.90153814673424
172,172,-750.6138661092948,-236.8473665383251,0.01,46.33153533935547,29.2267335832119
173,173,-460.8756244437773,-239.5028103539533,0.01,57.60044479370117,29.77545744776726
174,174,-695.8100466757097,-244.68209924288848,0.01,15.399048805236816,29.909636507034303
175,175,-223.14537936456549,-244.9912590109601,0.01,1.4211031198501587,29.55521903634072
176,176,-203.5277021818125,-241.4748173889992,0.01,30.595165252685547,29.75049372315407
177,177,-535.4016901413022,-244.38756333101912,0.01,91.18150329589844,30.45023596405983
178,178,-620.1098528448955,-248.4918450665788,0.01,2.977905750274658,30.453177894353868
179,179,-278.1146042509466,-250.7384909851968,0.01,20.21840476989746,30.01264809012413
180,180,-409.2780331589947,-255.1896154532193,0.01,93.18619537353516,30.87088564276696
181,181,-688.8804235360234,-261.8642845964318,0.01,66.58738708496094,31.481347826719283
182,182,-87.90718251072,-261.84219706987454,0.01,0.9837056994438172,31.085337677598
183,183,-175.9082355346705,-261.973803188427,0.01,1.7694529294967651,30.961236228346824
184,184,-625.7929532982225,-266.2581995620895,0.01,1.7934914827346802,30.385593224167824
185,185,-339.866641771991,-268.1962530862485,0.01,95.9797134399414,31.32421367704868
186,186,-513.6357300166588,-270.35981986101325,0.01,12.31895923614502,31.41513598263264
187,187,-14.646567467710511,-269.42867102225085,0.01,49.58047866821289,31.89416000783444
188,188,-522.6954256363874,-273.8330680135822,0.01,6.143535614013672,31.937234612107275
189,189,-294.0172077808219,-276.8794403526352,0.01,2.1960036754608154,31.83112953007221
190,190,-313.5847832289671,-278.52794069202275,0.01,1.5160146951675415,30.39290314137936
191,191,-335.3426902465643,-280.56037369732775,0.01,1.3537545204162598,29.87556307733059
192,192,-370.5224888626606,-283.7564678384958,0.01,2.82437515258789,29.751242684721948
193,193,-703.0102319234004,-289.8285844338955,0.01,2.2458341121673584,28.89689743697643
194,194,-456.6447785190205,-292.49752843471435,0.01,1.5842950344085691,28.58613283574581
195,195,-318.8720009308819,-295.6127625859074,0.01,2.81850528717041,27.877171282172203
196,196,-953.265005156994,-302.7964607535251,0.01,20.09164047241211,27.80657538831234
197,197,-252.01534190445653,-304.298043508112,0.01,1.3734866380691528,26.948513608574867
198,198,-443.9226188704189,-307.2549809550359,0.01,2.982962846755981,26.236764639019967
199,199,-339.6393377690018,-309.79145488131434,0.01,1.6326169967651367,24.253158405423164
200,200,-161.43032813659622,-309.17478861921654,0.01,1.6092345714569092,24.21448949873448
201,201,-295.50815809527194,-304.32222288856394,0.01,29.822404861450195,24.48133105814457
202,202,-246.1652849695576,-305.6957323092204,0.01,18.44261360168457,23.776049018502235
203,203,-286.654131815743,-308.1995695016901,0.01,1.3856652975082395,23.768771404623987
204,204,-330.3093269950966,-310.1056522622152,0.01,38.43389892578125,22.96342564046383
205,205,-100.26084046916522,-305.442770827774,0.01,3.3715932369232178,22.96409692704677
206,206,-93.58228060953432,-305.5249983035347,0.01,1.3803317546844482,22.83546559035778
207,207,-267.9267040518462,-305.6350904372757,0.01,2.0459859371185303,22.68515018880367
208,208,7.544681185802924,-303.71987270355777,0.01,1.714504361152649,22.48550480425358
209,209,16.697862554017235,-300.48239042159145,0.01,2.0840420722961426,21.59931855261326
210,210,-39.121416345912905,-296.7790388377547,0.01,8.529269218444824,21.668310419917105
211,211,6.180680712404245,-293.83189982652186,0.01,18.14776611328125,21.103524348139764
212,212,5.260967383858567,-292.6341782040517,0.01,26.23822975158692,21.35399511754513
213,213,66.41656907616112,-289.26754253149005,0.01,1.7514684200286863,21.33421421468258
214,214,-264.5017022630243,-289.26850820011254,0.01,3.60042405128479,21.353862999081613
215,215,-781.7104503817914,-295.0782360092031,0.01,0.9928284287452698,21.212091339826586
216,216,-239.2395538190165,-296.9210739291848,0.01,5.650746822357178,21.205352672338485
217,217,-788.0186224312375,-302.05333921240145,0.01,4.1691412925720215,21.108369797468185
218,218,-115.70149859000556,-296.1252989491256,0.01,2.165358781814575,20.9795945084095
219,219,19.794279738190365,-294.4589218535999,0.01,2.2569055557250977,20.92615029454232
220,220,-21.09731743415149,-292.1346759824552,0.01,1.3297234773635864,20.91933402299881
221,221,-527.008012370307,-294.74932880887656,0.01,8.509326934814453,20.886199324131013
222,222,-276.64505993221,-296.7726470757375,0.01,1.0038909912109375,20.874317007064818
223,223,-347.1206288915566,-298.68379637188906,0.01,13.901426315307615,20.968026266098025
224,224,-526.9980258813562,-300.9401660038937,0.01,1.0359482765197754,20.93181994915009
225,225,-182.6393812794861,-302.2101845507919,0.01,1.1836236715316772,20.7330974662304
226,226,-87.77037199707863,-301.6007601169489,0.01,2.080822706222534,20.733880244493484
227,227,-247.45677451936905,-303.012920638377,0.01,1.567798376083374,20.73648390293121
228,228,-53.93636101251701,-299.9644352744906,0.01,30.380529403686523,21.0236079967022
229,229,-151.86586702390036,-300.4169184380629,0.01,19.35418510437012,20.560108450651168
230,230,-410.1243755946317,-303.02063023601403,0.01,3.1383614540100098,20.55866336703301
231,231,-23.642750503129136,-300.92732624495727,0.01,1.324454426765442,18.59005793571472
232,232,-585.8279378612384,-303.332129045078,0.01,16.17317008972168,18.36941876411438
233,233,-318.0066502657302,-303.52158317420793,0.01,2.0389552116394043,17.141813931465148
234,234,-66.00388213266055,-303.1306971059004,0.01,7.732102394104004,16.953353629112243
235,235,7.939024938358543,-301.300154208655,0.01,1.6477723121643066,16.098549308776857
236,236,-245.3406627587756,-298.67931334685835,0.01,1.828753113746643,16.091569994688033
237,237,-124.27368881443206,-297.7925582621048,0.01,1.0101150274276731,16.08751618027687
238,238,-654.8510840483802,-302.9944240923028,0.01,1.6013790369033811,15.963012039661407
239,239,-600.336141630055,-306.0475438265244,0.01,20.818925857543945,15.786746227741242
240,240,-774.3312583146526,-311.2905392700294,0.01,0.969615638256073,15.781160113215446
241,241,-482.9526449687623,-311.1849082032827,0.01,3.328190326690674,15.420094329714775
242,242,-108.68089786283656,-308.5179665292875,0.01,4.419208526611328,15.400412532687188
243,243,-517.4378324229137,-312.5863183673507,0.01,2.550623178482056,15.407072768807412
244,244,-70.79694828504216,-310.2322140852931,0.01,3.6637797355651855,15.408840275406838
245,245,-67.13753763707606,-311.2029259017036,0.01,1.7266939878463743,15.31711017549038
246,246,-54.54219239445233,-306.41750253894133,0.01,3.4036827087402344,15.080655326247216
247,247,-259.0727660412292,-305.7478688705337,0.01,35.34734344482422,15.418646789193154
248,248,33.55119790540381,-303.27220631447113,0.01,12.724239349365234,15.333335013985634
249,249,-53.16746706946331,-302.40231582931614,0.01,2.181646585464477,14.057916982769964
250,250,-685.6945223914728,-305.85672043510675,0.01,1.981534123420716,14.057743601202963
251,251,-23.651200932699723,-303.5604142024113,0.01,10.556520462036133,13.24078057706356
252,252,-227.52487321341863,-304.6932346230697,0.01,1.9225374460220337,13.248662135004995
253,253,-10.781593975246608,-300.68977167907065,0.01,2.3628883361816406,12.526252428889274
254,254,-58.90357145755844,-296.42559535497765,0.01,2.146747350692749,12.511380264163018
255,255,-87.45801215331076,-295.258202111954,0.01,2.2740957736968994,12.514622607827189
256,256,184.6959222955901,-292.3162444465966,0.01,1.7463555335998535,12.485990543961526
257,257,-343.65445427105965,-294.54784794802003,0.01,1.3087654113769531,12.384472923874856
258,258,-191.71882693616425,-294.2239253252832,0.01,2.573045492172241,12.349435022473337
259,259,-227.3321633316081,-295.23619416767536,0.01,10.133389472961426,12.434167929291725
260,260,-265.53047010133605,-294.82769335074306,0.01,1.738714575767517,12.41930742919445
261,261,-21.01468809096004,-289.8542124742087,0.01,99.11067962646484,13.393593407273292
262,262,-459.12731344662143,-291.1674898559933,0.01,1.683980941772461,13.39360829770565
263,263,-85.93679500444715,-289.94032336703725,0.01,2.7840261459350586,13.404258583188057
264,264,-53.168003570030265,-289.3914793056639,0.01,2.114051103591919,13.243603420853615
265,265,-9.325425118819185,-283.1306815935965,0.01,1.9856698513031008,13.251637762188912
266,266,-110.197101447945,-281.6677936140197,0.01,0.7231231331825256,13.245435717105863
267,267,-86.63972940651688,-279.5291417395019,0.01,40.99501419067383,13.63500951051712
268,268,-49.14016005733096,-276.26724884936823,0.01,1.836738348007202,12.914291658401488
269,269,-50.62619527831957,-270.9586234451266,0.01,1.7864339351654053,12.710318820476532
270,270,-254.602737309242,-270.64971245849847,0.01,1.7204759120941162,12.109141011238098
271,271,-58.22134024072088,-267.884092540031,0.01,1.740336537361145,12.116813445091248
272,272,-274.4040180646547,-263.12199405958467,0.01,4.059998035430908,11.694098072052002
273,273,-244.64695324053065,-260.9597073475522,0.01,1.107995629310608,11.129173580408096
274,274,5.749856365823177,-253.94410831713688,0.01,1.5850313901901243,10.99103340625763
275,275,-78.35330696587312,-252.49618759314995,0.01,6.486112594604492,11.041683501005172
276,276,-75.11369497346178,-251.2120475210664,0.01,1.534346580505371,10.751075314283373
277,277,-84.38714586393445,-246.7019020782928,0.01,2.461416482925415,9.86387444615364
278,278,-228.21669986370696,-242.78297054848088,0.01,15.680926322937012,9.990904651880264
279,279,-55.94986247577454,-240.5613231307292,0.01,10.90527057647705,9.89777330994606
280,280,-71.01443005597844,-237.1786870996989,0.01,1.4038766622543335,8.979950122833252
281,281,-26.99078916548645,-230.55979075599365,0.01,1.585523009300232,8.329931482076645
282,282,-61.9340723909545,-230.300059654796,0.01,2.874668598175049,8.348841111063956
283,283,-41.2242873466453,-228.9532201729157,0.01,1.8734194040298464,8.349880775809288
284,284,-81.02372101930757,-223.5055278501266,0.01,4.483903884887695,8.376784899830819
285,285,-106.55086356735526,-221.1723700680802,0.01,2.2802281379699707,7.439790046811104
286,286,-114.14443921185472,-217.17745716003213,0.01,2.176877737045288,7.338369231820106
287,287,-56.40568108920034,-217.59504829624703,0.01,1.8630101680755613,6.861194546818734
288,288,-58.3602027028585,-212.9516960669117,0.01,60.16754150390625,7.401434605717659
289,289,-76.50428480525005,-210.77656683715605,0.01,1.3301875591278076,7.392776444554329
290,290,-220.7042606998523,-209.84776161186485,0.01,1.2893834114074707,7.390510131716728
291,291,-91.99219328592116,-207.41425664225844,0.01,2.1603481769561768,7.398576068282128
292,292,-185.2296648193153,-205.56132840182497,0.01,1.7160017490386963,7.387492334246636
293,293,-25.619104105715856,-198.78741712364817,0.01,1.8610223531723025,7.383644216656685
294,294,1.81494914348302,-194.2028198470232,0.01,1.26982843875885,7.380499550700188
295,295,-18.151073658925263,-191.1956105743036,0.01,1.3020238876342771,7.365334736704827
296,296,-243.84724043373552,-184.101432927071,0.01,79.02235412597656,7.954641873240471
297,297,-173.27462187481876,-183.31402572677464,0.01,1.2893147468566897,7.953800154328346
298,298,-87.6097015048095,-179.7508965531185,0.01,1.5597820281982422,7.939568346142769
299,299,-128.4913517906932,-177.63941669333545,0.01,1.7851977348327637,7.941094153523445
300,300,-29.159216946683216,-176.31670558143628,0.01,1.256993532180786,7.937571743130684
301,301,-43.92363615729884,-173.8008603620566,0.01,1.0029464960098269,7.64937715947628
302,302,-51.57733105255731,-171.85498082288655,0.01,1.315541386604309,7.478106437325477
303,303,-9.18464324335632,-169.0802859371627,0.01,1.016411066055298,7.474413895010948
304,304,32.874294555754176,-165.4484497216542,0.01,1.0174835920333862,7.100249741673469
305,305,87.01349184481853,-163.57570639851437,0.01,0.9376425743103028,7.07591023504734
306,306,-82.00903671157766,-163.45997395953478,0.01,1.547415018081665,7.0775810676813125
307,307,-45.40483969323958,-161.23475531594872,0.01,53.3382453918457,7.590503662228584
308,308,-37.64187338272611,-161.686620861634,0.01,1.2194668054580688,7.585553286671638
309,309,206.1600969059716,-159.79199851811444,0.01,44.20674133300781,8.006780279278756
310,310,-14.706011593264506,-159.54784447058796,0.01,0.9634868502616882,7.931122455596924
311,311,-283.75260370011506,-162.44717731471317,0.01,1.6013745069503784,7.765658539533615
312,312,-81.00024499962535,-163.309789438548,0.01,1.5326305627822876,7.518602547645568
313,313,-132.32452362880895,-165.29720036559772,0.01,1.193085789680481,7.513018721342087
314,314,-136.86441617938596,-164.02082750476131,0.01,1.5015090703964231,7.4920295715332035
