,episode,score,avg_score,epsilon
0,0,-43.67007269596,-43.67007269596,1.0
1,1,-114.56118564370033,-79.11562916983016,0.9985199999999985
2,2,-102.11735270832664,-86.78287034932897,0.9967799999999968
3,3,-172.1749293195655,-108.1308850918881,0.9944999999999945
4,4,-376.14350387183316,-161.73340884787712,0.9925799999999926
5,5,-84.19952014855309,-148.81109406465646,0.9907999999999908
6,6,-88.18876324086195,-140.15076108982868,0.9883599999999884
7,7,-227.12586337864917,-151.02264887593122,0.9866799999999867
8,8,-77.02220686944918,-142.80037754187768,0.9853399999999853
9,9,-82.88579988889757,-136.80891977657967,0.984039999999984
10,10,-69.71601624027836,-130.70956490964318,0.9827199999999827
11,11,-168.63990095761034,-133.87042624697378,0.9806399999999806
12,12,-340.5287368926878,-149.76721937356717,0.9786399999999786
13,13,-152.38186661016937,-149.9539798904673,0.9765399999999765
14,14,-150.80321636501878,-150.0105956554374,0.9753199999999753
15,15,-73.35474659233213,-145.21960508899332,0.9738999999999739
16,16,-164.96625417196805,-146.38117268210948,0.9727199999999727
17,17,-222.8254624862,-150.62807767122564,0.9705999999999706
18,18,-44.39053752340412,-145.03662818976133,0.9693599999999694
19,19,-34.508762022134974,-139.51023488138,0.9677199999999677
20,20,-246.04574288328752,-144.58335431004227,0.9656999999999657
21,21,-187.48774744579134,-146.53355399803084,0.9637799999999638
22,22,-107.47351693850038,-144.8352915171817,0.9621399999999621
23,23,-148.684292855749,-144.99566657295534,0.960979999999961
24,24,-343.74265722838896,-152.9455461991727,0.9591599999999592
25,25,-478.60706003393506,-165.47098903897125,0.9567599999999568
26,26,-81.82480015796347,-162.37298204337836,0.9543999999999544
27,27,-209.89905493554863,-164.07034178952728,0.9528799999999529
28,28,-147.134254242996,-163.48633877068136,0.951039999999951
29,29,-84.16272923624327,-160.84221845286677,0.9487399999999487
30,30,-119.77725439094203,-159.51754219280468,0.9470999999999471
31,31,-240.31803854111456,-162.0425577036894,0.9446399999999446
32,32,-167.2943348631981,-162.20170246609874,0.9433999999999434
33,33,-10.256988425598337,-157.73274028843696,0.940959999999941
34,34,-224.11403610041165,-159.62934874020766,0.9392599999999393
35,35,-229.06377476582855,-161.5580827964749,0.937059999999937
36,36,-112.89243146498538,-160.2427949226509,0.9349199999999349
37,37,-217.53532955335822,-161.75049320240635,0.9331999999999332
38,38,-205.12056277262866,-162.86254626830947,0.9316199999999316
39,39,-82.2131625840685,-160.84631167620344,0.9295399999999295
40,40,-330.9683615882181,-164.99562996674038,0.9275599999999276
41,41,-105.49814621705909,-163.57902321079558,0.9254599999999255
42,42,-320.2300081130687,-167.22206937131355,0.9240799999999241
43,43,-129.7611070729551,-166.37068386453268,0.922019999999922
44,44,-244.36835736643712,-168.10396549790835,0.9205799999999206
45,45,-388.6510110739115,-172.89846648869104,0.9174999999999175
46,46,-189.87254054558338,-173.2596170005398,0.915999999999916
47,47,-170.4215035863682,-173.20048963774457,0.913979999999914
48,48,-113.95952509628871,-171.99149036138832,0.9124999999999125
49,49,-197.07790405893948,-172.49321863533933,0.91005999999991
50,50,-293.5117851239798,-174.86613170374403,0.9072199999999072
51,51,-286.88152259722386,-177.02027383631093,0.9051999999999052
52,52,-72.88493021473062,-175.05545603213017,0.9038399999999038
53,53,-275.75395738934105,-176.92024309430073,0.9017999999999018
54,54,-124.29037648100791,-175.9633364286045,0.8996999999998997
