,episode,score,avg_score,epsilon
0,0,-433.38321304361267,-433.38321304361267,1.0
1,1,1.637445288949536,-215.87288387733156,0.991200000000001
2,2,-92.07496476459087,-174.60691083975132,0.9804000000000022
3,3,-334.84126126688614,-214.66549844653503,0.973000000000003
4,4,-192.98802050161274,-210.33000285755057,0.9666000000000037
5,5,-75.07236315368702,-187.78706290690664,0.9594000000000045
6,6,-298.60906827016436,-203.61877795880062,0.9496000000000056
7,7,-91.18360751696167,-189.56438165357073,0.9402000000000066
8,8,-169.60598514119482,-187.34678204108454,0.9335000000000073
9,9,-182.5104417024017,-186.86314800721624,0.9262000000000081
10,10,-331.3219005564723,-199.99576187533046,0.9163000000000092
11,11,-246.18873838074975,-203.8451765841154,0.9026000000000107
12,12,-264.38917255846695,-208.50240704368088,0.8957000000000115
13,13,-138.81414833282207,-203.52467427861956,0.8874000000000124
14,14,-218.88627735722025,-204.54878115052628,0.8760000000000137
15,15,-72.38690838440618,-196.28866410264374,0.8690000000000144
16,16,-70.84493525262043,-188.90962122911296,0.8630000000000151
17,17,-332.719302435102,-196.899047962779,0.8500000000000165
18,18,-149.39033139664843,-194.39858919614053,0.836800000000018
19,19,-175.06232890371717,-193.43177618151938,0.8216000000000196
20,20,-111.44487753336121,-189.5276381506547,0.8058000000000214
21,21,-86.08753729783726,-184.82581538461753,0.7985000000000222
22,22,-292.61719541699705,-189.5123971251558,0.7892000000000232
23,23,-225.83077226078822,-191.02566275580716,0.7793000000000243
24,24,-144.48845893243958,-189.16417460287244,0.764400000000026
25,25,-258.1747850056174,-191.81842884913186,0.7560000000000269
26,26,-145.55993945653188,-190.10515146422074,0.7474000000000278
27,27,-284.4163898202232,-193.4734099769351,0.7380000000000289
28,28,0.21989182201467372,-186.79433060455753,0.7271000000000301
29,29,-111.26922546484747,-184.27682709990052,0.7131000000000316
30,30,-173.92139373101733,-183.9427808621946,0.7033000000000327
31,31,-422.3122583462148,-191.39182703357028,0.6933000000000338
32,32,-89.28269814213799,-188.29761100655716,0.6858000000000346
33,33,-69.53904433299839,-184.8047119867466,0.6753000000000358
34,34,-272.10526142896447,-187.2990133993814,0.6626000000000372
35,35,-132.12330780735815,-185.76635491071409,0.6522000000000383
36,36,-393.7770285589284,-191.3882650093145,0.6408000000000396
37,37,-259.9769593177757,-193.19323064901081,0.628100000000041
38,38,-160.98616345766817,-192.36740841333537,0.6173000000000421
39,39,-135.91543717227572,-190.95610913230888,0.6053000000000435
40,40,-282.8329883085702,-193.19700862441283,0.5928000000000448
41,41,-118.01593517666967,-191.40698306613322,0.5843000000000458
42,42,-425.82269711947663,-196.8585112999319,0.5715000000000472
43,43,-235.44346176850556,-197.7354419923995,0.5594000000000485
44,44,-89.87593849753776,-195.33856413695815,0.5443000000000502
45,45,-184.66736840004057,-195.1065816209382,0.5350000000000512
46,46,-121.26950153526226,-193.53557991698761,0.5249000000000523
47,47,-60.024375175706886,-190.75409648487758,0.5087000000000541
48,48,-319.8614618712528,-193.38894067643628,0.49360000000005577
49,49,-203.65414091684346,-193.59424468124442,0.47750000000005755
50,50,-60.29357369398705,-190.98050603443545,0.4623000000000592
51,51,-267.8140249173306,-192.45807370526035,0.45010000000006056
52,52,-114.3273355991434,-190.98390883533364,0.4391000000000618
53,53,-213.76948930953222,-191.40586402930026,0.4215000000000637
54,54,-98.87274150844786,-189.72344361983025,0.3962000000000665
55,55,-85.81279669791465,-187.86789635336748,0.37940000000006835
56,56,5.798425583906408,-184.47024158253814,0.3607000000000704
57,57,-91.44598282403662,-182.86637505221913,0.33840000000007286
58,58,-244.16238657373202,-183.90529050173632,0.30500000000007654
59,59,-457.6147439641603,-188.46711472611005,0.27770000000007955
60,60,-307.9637391294489,-190.42607578190248,0.25960000000008154
61,61,-241.9430261328665,-191.2569943359503,0.23760000000008397
62,62,-103.36651628419972,-189.86190738274792,0.2182000000000861
63,63,-291.2529322419243,-191.4461421461725,0.1946000000000887
64,64,-484.83712754634325,-195.95984961386742,0.1837000000000899
65,65,-98.71142393887091,-194.48638861879172,0.17050000000009136
66,66,-239.31382471378188,-195.15545482916468,0.15030000000009358
67,67,-79.6703558087755,-193.4571445494531,0.1339000000000954
68,68,-121.67709374509803,-192.41685395808562,0.11000000000009594
69,69,-196.13938175668548,-192.47003292663706,0.1
70,70,-259.0183897916746,-193.40733372755307,0.1
71,71,-279.8676161158862,-194.60817098294658,0.1
72,72,-43.27452960060256,-192.53510740236652,0.1
73,73,-112.6498896960991,-191.45557743336292,0.1
74,74,-287.783596524215,-192.73995102124096,0.1
75,75,-317.34355051565854,-194.37947206722015,0.1
