,episode,score,avg_score,epsilon
0,0,-130.57925112926114,-130.57925112926114,1.0
1,1,-157.40935315185814,-143.99430214055963,0.9935000000000007
2,2,-421.2323759160864,-236.40699339906857,0.9807000000000021
3,3,-145.74269037099168,-213.74091764204934,0.9741000000000029
4,4,-366.1366675208982,-244.22006761781913,0.9663000000000037
5,5,-3.8758624690218113,-204.16270009301957,0.9565000000000048
6,6,-475.49181487822636,-242.92400220519195,0.9472000000000058
7,7,-364.5536073241764,-258.127702845065,0.9376000000000069
8,8,-112.0884287523829,-241.90111683476698,0.9312000000000076
9,9,-175.16543304065718,-235.22754845535601,0.9234000000000084
10,10,-97.04955547888056,-222.66591273022186,0.9144000000000094
11,11,-99.6304686744985,-212.41295905891158,0.9054000000000104
12,12,-385.34658354904707,-225.71554555815277,0.8972000000000113
13,13,-123.5425760002817,-218.41747630401912,0.8887000000000123
14,14,-164.03532751857114,-214.7919997183226,0.8788000000000133
15,15,-280.8028315894902,-218.9176767102706,0.8648000000000149
16,16,-388.4957365064959,-228.89285669828385,0.8534000000000161
17,17,-53.396011933456926,-219.14303198912683,0.8470000000000169
18,18,-86.89575318931992,-212.18264889440013,0.8405000000000176
19,19,-112.15788119994366,-207.18141050967728,0.8326000000000184
20,20,-65.62249892663316,-200.44050995810375,0.8257000000000192
21,21,-461.15381948970014,-212.29111493681268,0.8167000000000202
22,22,-179.47058836469205,-210.8641355206335,0.8082000000000211
23,23,-85.04702287698956,-205.62175582714835,0.8012000000000219
24,24,-435.70271600649386,-214.82499423432216,0.7893000000000232
25,25,-416.85342166710797,-222.59531836635236,0.782100000000024
26,26,-219.8282221341995,-222.49283332071707,0.7713000000000252
27,27,-405.1024976554867,-229.01460704695884,0.764200000000026
28,28,-293.0689460013118,-231.22337735572964,0.754600000000027
29,29,-438.1731248975789,-238.12170227379127,0.7445000000000281
30,30,-88.30551225605157,-233.28892195063838,0.7381000000000288
31,31,-505.4900810228271,-241.79520817164433,0.7288000000000299
32,32,-199.27188598679282,-240.50662265089125,0.718900000000031
33,33,-179.46451822491332,-238.7112666383625,0.7104000000000319
34,34,-50.561887326794974,-233.3355700866034,0.7041000000000326
35,35,-49.62851685932384,-228.23259638584562,0.6945000000000336
36,36,-140.56814892593601,-225.8632869950373,0.6857000000000346
37,37,-82.25557660927993,-222.08413672172787,0.6798000000000353
38,38,-469.7556606646445,-228.4346886177001,0.6708000000000363
39,39,-643.3514306823736,-238.8076071693169,0.6608000000000374
40,40,-431.3778878024575,-243.50444328232032,0.6511000000000384
41,41,-29.045063223506872,-238.39826756663427,0.6442000000000392
42,42,-158.87412069696876,-236.5488688022234,0.6351000000000402
43,43,-312.15452736664133,-238.267179224142,0.6269000000000411
44,44,-472.9544929571576,-243.4824528626535,0.6176000000000421
45,45,-26.989425823115823,-238.77608270962008,0.6082000000000432
46,46,-287.9268501365771,-239.82184371870426,0.5985000000000442
47,47,-167.95659970673302,-238.32465113512157,0.591100000000045
48,48,-136.08342006468513,-236.23809539899023,0.5840000000000458
49,49,-530.7305411250471,-242.12794431351136,0.5779000000000465
50,50,-148.31866210920083,-240.28854662323076,0.5698000000000474
51,51,-820.5346680606879,-251.4471258816434,0.5567000000000488
52,52,-511.01363142840677,-256.34460711837477,0.5470000000000499
53,53,-418.2091786681872,-259.34209918411204,0.5412000000000505
54,54,-572.0311793997976,-265.0273551880336,0.5303000000000517
55,55,-258.3488753354245,-264.90809661923697,0.5210000000000528
56,56,-325.36926377596257,-265.9688188500567,0.5116000000000538
57,57,-25.625495781881114,-261.8249684523296,0.5001000000000551
58,58,-594.9555263788825,-267.47124909515253,0.49290000000005585
59,59,-84.5536188049157,-264.4226219236486,0.48660000000005654
60,60,-159.65965028694671,-262.70519615911246,0.4742000000000579
61,61,-102.68925144097427,-260.12429382494895,0.4572000000000598
62,62,-89.01997897519779,-257.40835231939735,0.45020000000006055
63,63,12.045242512469386,-253.1981399001494,0.44190000000006147
64,64,-531.7401913894648,-257.4834022307543,0.43110000000006266
65,65,-48.709294913458436,-254.3201581804922,0.42490000000006334
66,66,-60.41345746784103,-251.42602831910938,0.41920000000006397
67,67,-93.10765020663415,-249.09781687627887,0.4118000000000648
68,68,-208.58633788385092,-248.51069399233066,0.4018000000000659
69,69,-107.9376830876626,-246.50250812226395,0.3954000000000666
70,70,-167.71988399299,-245.392893697908,0.3890000000000673
71,71,-319.79330969508544,-246.42623280897988,0.3779000000000685
72,72,-118.37002994148324,-244.67203824915117,0.3726000000000691
73,73,-201.53024437459672,-244.08904103463018,0.36110000000007036
74,74,-171.35613554052108,-243.11926896137538,0.34850000000007175
75,75,-157.84037350760752,-241.99717823172054,0.3381000000000729
76,76,-380.59089260262596,-243.7970966001739,0.32860000000007394
77,77,-195.21038224199924,-243.1741900058383,0.3181000000000751
78,78,-246.66500392065112,-243.21837752374734,0.30930000000007607
79,79,-297.1717449710663,-243.89279461683878,0.30020000000007707
80,80,-390.8313230478836,-245.7068505233949,0.2899000000000782
81,81,-102.21549858398504,-243.95695598754844,0.282900000000079
82,82,-491.9187234801999,-246.9444471621587,0.27380000000008
83,83,-45.82325712603734,-244.55014728077632,0.2664000000000808
84,84,-669.12731147666,-249.54517274190434,0.24430000000008323
85,85,-4.377600304154001,-246.694387015884,0.2300000000000848
86,86,-159.94040604671034,-245.697214820836,0.22070000000008583
87,87,28.594796249646194,-242.5802601495805,0.21050000000008695
88,88,-273.3214821056759,-242.92566713785124,0.20070000000008803
89,89,-203.25504840879444,-242.48488248530617,0.19160000000008903
90,90,-154.7010048468772,-241.52022448927949,0.18350000000008992
91,91,-429.2193234349698,-243.56043208651522,0.173700000000091
92,92,-114.86925960794022,-242.17665603835852,0.16270000000009222
93,93,-152.91704510542036,-241.22708570928472,0.15160000000009344
94,94,-13.604139401733491,-238.831054695521,0.13990000000009473
95,95,-54.82644903565033,-236.91434005323072,0.12730000000009611
96,96,-49.8877359811103,-234.98623073289957,0.11340000000009604
97,97,-212.40398685258697,-234.75579967289636,0.10080000000009567
98,98,-393.9114115421073,-236.3634321160197,0.1
99,99,-239.06085598885986,-236.3904063547481,0.1
