,episode,score,avg_score,epsilon
0,0,-93.60293411853873,-93.60293411853873,1.0
1,1,-258.705913218973,-176.15442366875587,0.9972000000000003
2,2,-139.12176941882174,-163.8102055854445,0.9899000000000011
3,3,-98.41061423864559,-147.46030774874478,0.9807000000000021
4,4,-148.24004358034477,-147.6162549150648,0.9716000000000031
5,5,-51.22340539914546,-131.5507799957449,0.9607000000000043
6,6,-114.12568473461556,-129.06148067272642,0.9523000000000053
7,7,-83.06151869349019,-123.31148542532188,0.9462000000000059
8,8,-132.31011307808498,-124.31133294229555,0.936300000000007
9,9,-153.0876222697086,-127.18896187503685,0.9251000000000082
10,10,-168.2061845141086,-130.91780029677065,0.9175000000000091
11,11,-126.9972349058275,-130.59108651419206,0.9062000000000103
12,12,-80.13405796795416,-126.7097766260199,0.8994000000000111
13,13,-177.978756675989,-130.37184662958913,0.891400000000012
14,14,-129.55033438173115,-130.31707914639858,0.8799000000000132
15,15,-46.78053598021623,-125.09604519851221,0.8650000000000149
16,16,-180.6186890939893,-128.36208307471674,0.8563000000000158
17,17,-269.1904354835638,-136.1858804307638,0.8438000000000172
18,18,-129.21449364341487,-135.8189653366928,0.8323000000000185
19,19,-296.8735651579934,-143.87169532775783,0.8216000000000196
20,20,-97.29369897586722,-141.65369550147733,0.8118000000000207
21,21,-259.17507918961417,-146.99557657821083,0.7997000000000221
22,22,-71.88293053174831,-143.7298093587994,0.7884000000000233
23,23,-69.03728749488214,-140.61762094780286,0.7747000000000248
24,24,-79.32323681081184,-138.16584558232321,0.7663000000000257
25,25,-140.03980886516837,-138.23792109320186,0.754600000000027
26,26,-138.74806989734896,-138.25681549335548,0.7465000000000279
27,27,-198.88163281147246,-140.42198754043108,0.736500000000029
28,28,-82.47222788991343,-138.4237199662753,0.7217000000000307
29,29,31.522584882476394,-132.75884313798358,0.7086000000000321
30,30,-60.91720672337505,-130.44137099557685,0.700400000000033
31,31,-133.2787058151895,-130.53003770868975,0.691000000000034
32,32,-98.21775674670143,-129.5508776795386,0.6793000000000353
33,33,-476.78295925820436,-139.76358596126406,0.664400000000037
34,34,-310.1081277948939,-144.63057287079636,0.654800000000038
35,35,-95.6356079462201,-143.26960162289146,0.646300000000039
36,36,11.428152518860685,-139.08858124068195,0.6314000000000406
37,37,-98.84761045146925,-138.02960832517635,0.6142000000000425
38,38,-238.3250754144014,-140.6012869684898,0.6049000000000435
39,39,-171.0425463926511,-141.3623184540938,0.5965000000000444
40,40,-61.80071965974679,-139.4217916542317,0.5846000000000457
41,41,-75.36081627610312,-137.8965303357048,0.5770000000000466
42,42,-63.438533271883294,-136.16494900863918,0.5613000000000483
43,43,-47.60541636317508,-134.15223235760593,0.5473000000000499
44,44,-65.87146637392699,-132.63488200241306,0.5360000000000511
45,45,-218.94472902452884,-134.51118302463297,0.5171000000000532
46,46,-223.496875494692,-136.4044956303789,0.5070000000000543
47,47,-112.89511806920777,-135.91471693118785,0.4979000000000553
48,48,-26.853481405578577,-133.6889774306652,0.4850000000000567
49,49,-225.20354640066296,-135.51926881006517,0.47030000000005834
50,50,-150.1765346367056,-135.80666617921497,0.4568000000000598
51,51,-248.4880015006853,-137.9736149353971,0.44280000000006137
52,52,-119.51911547209535,-137.62541683231595,0.4254000000000633
53,53,-167.15634941791308,-138.17228595427144,0.410000000000065
54,54,-223.7204845649244,-139.7277077471924,0.3955000000000666
55,55,-211.29686933990178,-141.00572848991936,0.36580000000006985
56,56,-40.531911273365566,-139.24302994226053,0.3524000000000713
57,57,-214.19371241948187,-140.5352830884195,0.33870000000007283
58,58,-382.21494449230227,-144.63154853594293,0.24980000000008262
59,59,-53.491000241968216,-143.11253939771,0.2245000000000854
60,60,-267.01260968914136,-145.14368809101217,0.1809000000000902
61,61,-104.41151563618206,-144.48671756754717,0.12420000000009634
62,62,-77.48889007680549,-143.42325998832905,0.1
63,63,-60.82086816941754,-142.13259761615856,0.1
64,64,-163.9666100210859,-142.46850549931128,0.1
65,65,-44.798180677601245,-140.9886520929217,0.1
66,66,-56.24732819354302,-139.72385621382654,0.1
67,67,14.820487879543819,-137.45114527127697,0.1
68,68,-121.02522975236228,-137.21308852462602,0.1
69,69,-53.06639934632231,-136.01099296493598,0.1
70,70,-62.10954776024268,-134.97012753951776,0.1
71,71,-256.32762050801466,-136.65564827519134,0.1
72,72,-205.731139980072,-137.601887887587,0.1
73,73,-128.39413233334682,-137.47745875847565,0.1
74,74,-84.86619495380712,-136.77597524108006,0.1
75,75,-96.07057063824955,-136.24037781209543,0.1
76,76,-73.04913285519697,-135.41971229317465,0.1
77,77,-204.01922815224552,-136.29919326572684,0.1
78,78,-65.51741026026433,-135.40322132894886,0.1
79,79,-236.18266596985578,-136.66296438696017,0.1
