,episode,score,avg_score,epsilon
0,0,-289.16964478381635,-289.16964478381635,0.9932000000000007
1,1,-891.857233745474,-590.5134392646452,0.473600000000058
2,2,-522.1744601419055,-567.7337795570653,0.46550000000005887
3,3,-292.399262548304,-498.90015030487496,0.4561000000000599
4,4,-242.1020223181532,-447.5405247075306,0.4472000000000609
5,5,-561.9056858040075,-466.60138489027673,0.43670000000006204
6,6,-496.0573067206092,-470.8093737231814,0.40010000000006607
7,7,-584.3608789699367,-485.0033118790258,0.39100000000006707
8,8,-353.53902758988204,-470.396169180232,0.38210000000006805
9,9,-343.811400964258,-457.73769235863455,0.37210000000006915
10,10,17.242265682112247,-414.5576961731121,0.36110000000007036
11,11,-419.0633265720435,-414.93316537302303,0.3506000000000715
12,12,-296.45658002390377,-405.8195818846292,0.34130000000007255
13,13,-240.45272987420702,-394.00766388388473,0.32940000000007386
14,14,-506.3228996405687,-401.4953462676637,0.3198000000000749
15,15,-206.16466893719314,-389.28717893450937,0.30950000000007605
16,16,-386.9368382889409,-389.1489236024171,0.30130000000007695
17,17,-546.9652072423537,-397.9164949157469,0.2889000000000783
18,18,-494.86528818878793,-403.0190629827491,0.28060000000007923
19,19,-485.9463432152918,-407.1654269943762,0.2708000000000803
20,20,-390.44442790486,-406.36918894249453,0.2628000000000812
21,21,-322.4235314816369,-402.55347723972824,0.25320000000008225
22,22,-483.46203988510814,-406.07124083300556,0.2410000000000836
23,23,-506.6791824525075,-410.2632384004849,0.23130000000008466
24,24,-581.4622526289575,-417.1111989696238,0.2156000000000864
25,25,-484.30384330402757,-419.6955314440239,0.2036000000000877
26,26,-462.4938107866579,-421.28065290115853,0.1947000000000887
27,27,-442.4143018459198,-422.03542607775717,0.18580000000008967
28,28,-643.4505939124662,-429.67043186516094,0.17610000000009074
29,29,-435.1248799338402,-429.8522468007836,0.1683000000000916
30,30,-464.362793339881,-430.9654902375286,0.15800000000009273
31,31,-518.4872758760579,-433.7005460387327,0.14760000000009388
32,32,-297.92585432947953,-429.5861614414826,0.13760000000009498
33,33,-431.6582183192686,-429.64710429082925,0.1301000000000958
34,34,-493.43519572526077,-431.46962118895584,0.12150000000009627
35,35,-588.9342388740747,-435.8436383468758,0.10930000000009592
36,36,-665.3086577182652,-442.04539562718367,0.10010000000009565
37,37,-677.0878349071814,-448.2307229766573,0.08910000000009534
38,38,-592.6332925304641,-451.93335296521644,0.07510000000009494
39,39,-550.4935645618136,-454.39735825513134,0.06120000000009454
40,40,-484.62925456067774,-455.13472157965685,0.05380000000009433
41,41,-551.2277517994441,-457.4226508706042,0.04480000000009407
42,42,-554.1093002867883,-459.6711776012131,0.031400000000093686
43,43,-368.27247552369124,-457.5939343721786,0.019100000000093757
44,44,-556.6952153955433,-459.79618506158664,0.00880000000009382
45,45,-447.2735304422405,-459.523953439427,0.001
46,46,-560.8761432485048,-461.6803830098329,0.001
47,47,-852.3394683916521,-469.8191139552875,0.001
