,episode,score,avg_score,epsilon,loss,avg_loss
2638,2638,-195.79721654697684,-304.66703341660315,0.01,59.520179748535156,167.16333813667296
2639,2639,-170.87831823166894,-302.97363844151766,0.01,84.77748107910156,167.98581055164337
2640,2640,-257.74807661547976,-301.56052099859875,0.01,109.64511108398438,166.66089096546173
2641,2641,-138.13097104845144,-297.8235720558724,0.01,359.29827880859375,169.01360054492952
2642,2642,-310.3789796074118,-299.4507505904024,0.01,47.63642883300781,169.45428387403487
2643,2643,-442.0546149275402,-299.9709925206619,0.01,733.7391967773438,176.10459095716476
2644,2644,-413.29804066188206,-301.4701534164614,0.01,188.10308837890625,173.95760243177415
2645,2645,-268.7838847940259,-301.41601741696223,0.01,33.054656982421875,173.37486775159834
2646,2646,-311.46227588780596,-301.0520944159045,0.01,546.2573852539062,174.17474720716476
2647,2647,-186.90975801600982,-299.2915476299839,0.01,175.89942932128906,175.16996182203292
2648,2648,-394.78875189576104,-298.2520204151188,0.01,334.2555847167969,178.40872616529464
2649,2649,-303.3901312991777,-297.0777750220665,0.01,920.0036010742188,186.5862308192253
2650,2650,-386.55650085030686,-299.97789817083157,0.01,13.640199661254883,186.67364433526993
2651,2651,-165.76530284545007,-299.89563384336526,0.01,3.1468021869659424,183.94152379512786
2652,2652,-345.8079456701796,-299.3520555322654,0.01,21.308679580688477,184.09590171813966
2653,2653,-164.15433044367862,-298.0364564214293,0.01,603.2554321289062,189.54028911590575
2654,2654,-531.0580094460795,-297.2779075023733,0.01,2.0432636737823486,187.2074194455147
2655,2655,-313.1377815027653,-298.6181515165736,0.01,326.79449462890625,187.01295655488968
2656,2656,-562.9267949412833,-300.5856092700256,0.01,472.5661926269531,191.37377812623978
2657,2657,-102.32103630420977,-300.36763417614054,0.01,794.00537109375,199.20562356233597
2658,2658,-322.6338746261597,-302.9463566992338,0.01,485.81170654296875,198.13383828401567
2659,2659,-632.440465761717,-307.47474538518,0.01,290.7693786621094,200.99521829366685
2660,2660,-341.49434602378545,-306.95228375514347,0.01,96.59220123291016,201.49730252981186
2661,2661,-386.1216207778376,-307.5738676615777,0.01,203.3876190185547,201.40750745534896
2662,2662,-411.41990661472,-309.83305703926084,0.01,12.348952293395996,201.4307186102867
2663,2663,-149.82487163589502,-308.8219594923234,0.01,3.045361042022705,199.87228382349014
2664,2664,-390.8651433943464,-310.822912794595,0.01,15.22095012664795,192.813510658741
2665,2665,-320.94257869328055,-312.2600173692427,0.01,227.3446044921875,195.00896699666976
2666,2666,-112.34845563854802,-309.23008298218434,0.01,12.65695571899414,192.61428472280502
2667,2667,-284.83271127419704,-310.76173404953965,0.01,106.91448211669922,192.53401891469954
2668,2668,-302.2335915181773,-312.1902199927075,0.01,349.12493896484375,192.50843175649644
2669,2669,-419.5239891138627,-312.231584231955,0.01,287.42413330078125,195.2793208193779
2670,2670,-359.81926836882974,-312.9857342239082,0.01,89.16168975830078,196.0897676730156
2671,2671,-373.2326438886999,-314.16392423300726,0.01,363.64678955078125,199.44646557569504
2672,2672,-117.31936187904009,-314.08052329129606,0.01,30.678625106811523,195.67586443662643
2673,2673,-379.8916829261249,-312.119555623929,0.01,31.312816619873047,194.92882895231247
2674,2674,-473.45932993424094,-312.97546181290835,0.01,5.1873779296875,194.86445678472518
2675,2675,-329.52744308501894,-313.2958898714796,0.01,93.48927307128906,195.5413616347313
2676,2676,-453.3216823207415,-313.0261230951481,0.01,7.8215837478637695,195.37568363904953
2677,2677,-254.46931216401043,-313.7271834233852,0.01,5.661299705505371,195.37163407564162
2678,2678,328.62712695360847,-306.6111142578275,0.01,121.33521270751953,194.35011071443557
2679,2679,-494.117961911042,-310.6443072457249,0.01,315.697265625,197.48652297973632
2680,2680,-498.74607654756176,-312.54841096689177,0.01,3.051802396774292,197.37998017072678
2681,2681,-119.83319535919684,-308.2626223889946,0.01,1069.8115234375,205.65939469099044
2682,2682,-592.5672185473638,-312.5449811388369,0.01,113.66378784179688,206.46760945081712
2683,2683,-96.79712917465235,-309.90910768156914,0.01,30.490556716918945,206.29143046140672
2684,2684,-321.17078064990534,-311.7184630759095,0.01,15.691847801208496,201.5032512831688
2685,2685,-296.11006333998097,-312.81356247785925,0.01,8.012261390686035,195.95757616758345
2686,2686,-308.3502362427096,-313.2611098041866,0.01,14.11750316619873,196.05097093820572
2687,2687,-115.7518396896915,-313.4068369238539,0.01,30.44472885131836,195.83575155496598
2688,2688,-294.95681668181754,-312.7658390597978,0.01,3.183067798614502,192.51709639310837
2689,2689,-131.55140655298902,-311.05682687496335,0.01,2.521338939666748,192.16474947214127
2690,2690,-375.41857713376874,-312.1815872661002,0.01,86.13414764404297,190.96000452280043
2691,2691,-277.9560949092789,-313.0063956323678,0.01,10.027408599853516,190.78033928155898
2692,2692,-184.74956385287362,-312.1928774047933,0.01,23.573659896850586,190.9744936299324
2693,2693,-161.51783581161448,-312.17070571585407,0.01,309.57269287109375,193.76528970003127
2694,2694,-463.93095749999685,-313.2319721492314,0.01,3.549689769744873,193.6671797442436
2695,2695,-273.6674648264777,-314.72392475391337,0.01,7.446277141571045,191.50074346780778
2696,2696,-254.93112253685328,-314.66989817770764,0.01,24.250883102416992,191.72030605554582
2697,2697,-190.9900311600601,-311.28472838433305,0.01,126.18363952636719,187.6274970650673
2698,2698,-172.05008060587937,-307.78639919739163,0.01,25.210243225097656,186.10760090112686
2699,2699,-176.43050412699588,-306.33631205940515,0.01,2.590831756591797,182.24208130121232
2700,2700,-258.79512227509946,-308.00787335293205,0.01,31.854049682617188,182.4909818148613
2701,2701,-369.30779204327666,-308.87539185630646,0.01,228.07382202148438,179.2634638094902
2702,2702,-420.6519594506842,-310.45205846474937,0.01,102.32896423339844,180.26253466367723
2703,2703,-270.32085443478206,-308.23391005200483,0.01,80.37026977539062,180.2108894610405
2704,2704,-518.3629115167992,-311.7962952612513,0.01,37.63820266723633,178.12855078458787
2705,2705,-181.96687368495841,-310.8146261691451,0.01,3.441018581390381,178.09094732046128
2706,2706,-316.37774786955225,-311.4514190136188,0.01,60.783348083496094,178.58838845968248
2707,2707,-296.31717083386627,-311.71825037889244,0.01,3.5922374725341797,178.51266237974167
2708,2708,-165.30454204420357,-307.658576143957,0.01,616.9702758789062,184.64212286233902
2709,2709,-167.44699144719243,-304.1231998171628,0.01,24.900245666503906,179.74243086099625
2710,2710,-155.21108382125422,-302.96176472877136,0.01,28.438154220581055,176.19238918542862
2711,2711,-256.7950283596692,-301.9617351346631,0.01,3.215134620666504,172.63673047304152
2712,2712,-161.19066355867753,-301.9957027274003,0.01,24.055273056030273,172.37302272081376
2713,2713,-106.01393722919092,-300.050166086279,0.01,4.146013259887695,166.47747540712356
2714,2714,-404.6990330761611,-301.51221197095606,0.01,26.7988224029541,165.82946913957596
2715,2715,-192.89829460853352,-299.9005436495484,0.01,15.86909008026123,163.34174890756606
2716,2716,-379.67756335617605,-301.0909825015944,0.01,166.0338592529297,164.78216367959976
2717,2717,-129.1492339376914,-296.41921169702914,0.01,21.599977493286133,163.9532304406166
2718,2718,-276.29141536547303,-296.48918405792733,0.01,3.1237380504608154,163.80650153160096
2719,2719,-374.61919161754156,-297.5475302773718,0.01,312.5875244140625,166.13626860618592
2720,2720,-427.26291180025476,-298.58002363753457,0.01,31.062103271484375,165.8339562892914
2721,2721,-157.4030119911464,-295.0929734320444,0.01,121.16423797607422,164.7696192073822
2722,2722,-255.4039336805164,-293.96189069146726,0.01,47.505516052246094,157.56611968040465
2723,2723,-364.68952280381194,-293.14520736213547,0.01,32.60386657714844,157.5650516796112
2724,2724,-167.48170966649354,-290.3334604977453,0.01,17.32427406311035,152.87591710090638
2725,2725,-313.13985408085654,-290.5050326029518,0.01,154.8745880126953,154.39456810235978
2726,2726,-67.40238742746996,-288.1936563221237,0.01,4.113223075866699,154.11793191194533
2727,2727,-321.24507222096474,-287.50870063598677,0.01,42.41140365600586,154.4043215107918
2728,2728,-179.78333298108308,-286.07020498875704,0.01,431.44036865234375,158.06846549272538
2729,2729,-27.562563956185187,-283.22433465207104,0.01,289.2859191894531,159.58112342119216
2730,2730,-144.89831336556233,-282.0157369342232,0.01,23.913097381591797,155.85908679246901
2731,2731,-199.55666865696975,-280.54704189363315,0.01,325.5221862792969,159.0925902557373
2732,2732,-442.5266138959689,-281.87950756881287,0.01,5.012539386749268,152.84070454120635
2733,2733,-149.16514345260725,-280.20443095485683,0.01,580.3912963867188,157.52508221149444
2734,2734,-340.1809152809324,-280.61471336692847,0.01,243.28030395507812,154.6555207490921
2735,2735,-316.5461772163428,-281.88942707093514,0.01,61.34015655517578,153.1846736574173
2736,2736,-191.92906032562962,-279.83134389948793,0.01,106.14311218261719,154.15640325069427
2737,2737,-157.25650477350382,-278.7886993948956,0.01,66.22746276855469,152.72547643184663
2738,2738,-264.0438661259641,-279.47116589068554,0.01,488.82086181640625,157.01848325252533
2739,2739,-251.75552953500343,-280.2799380037188,0.01,52.45036315917969,156.6952120733261
2740,2740,-306.1150094984233,-280.76360733254825,0.01,199.2709503173828,157.5914704656601
2741,2741,-262.43213319547215,-282.00661895401845,0.01,188.3898162841797,155.88238584041596
2742,2742,-348.7761499948092,-282.3905906578924,0.01,495.1029968261719,160.3570515203476
2743,2743,-379.99427158522224,-281.7699872244693,0.01,143.3290252685547,154.4529498052597
2744,2744,-306.5897733732023,-280.7029045515825,0.01,215.8873748779297,154.73079267024994
2745,2745,-358.923964595653,-281.60430534959875,0.01,218.89112854003906,156.5891573858261
2746,2746,-267.691597014931,-281.16659856086994,0.01,2.237133502960205,151.14895486831665
2747,2747,-346.2385826467797,-282.7598868071776,0.01,8.355599403381348,149.4735165691376
2748,2748,-162.5993186185248,-280.43799247440535,0.01,492.27166748046875,151.0536773967743
2749,2749,-348.2298371362444,-280.88638953277604,0.01,442.467529296875,146.27831667900085
2750,2750,-384.1486379810034,-280.86231090408296,0.01,13.099653244018555,146.2729112148285
2751,2751,-394.3804126355239,-283.1484620019838,0.01,141.18746948242188,147.65331788778306
2752,2752,-297.15203924875993,-282.66190293776947,0.01,12.15352725982666,147.56176636457442
2753,2753,-136.05933705242072,-282.3809530038569,0.01,3.364331007003784,141.56285535335542
2754,2754,-262.2614478049326,-279.69298738744544,0.01,2.3480098247528076,141.56590281486513
2755,2755,-299.35784429451854,-279.555188015363,0.01,46.26713943481445,138.7606292629242
2756,2756,-280.50432866870915,-276.7309633526372,0.01,8.225423812866211,134.11722157478331
2757,2757,-186.39586383994742,-277.5717116279946,0.01,318.4503173828125,129.36167103767394
2758,2758,-305.6530412701498,-277.40190329443453,0.01,292.6161804199219,127.42971577644349
2759,2759,-400.78562296178876,-275.0853548664353,0.01,83.37339782714844,125.35575596809387
2760,2760,334.85937398776923,-268.3218176663197,0.01,23.779541015625,124.62762936592102
2761,2761,-453.6472903379075,-268.9970743619204,0.01,2.314199209213257,122.61689516782761
2762,2762,-141.16090480077673,-266.294484343781,0.01,51.856746673583984,123.01197311162949
2763,2763,-100.45751110582474,-265.80081073848027,0.01,4.8343963623046875,123.0298634648323
2764,2764,-361.81576099994027,-265.5103169145362,0.01,330.0810546875,126.17846451044083
2765,2765,-259.6537205399176,-264.89742833300255,0.01,175.73855590820312,125.66240402460099
2766,2766,-251.49805309629465,-266.28892430758003,0.01,48.31938934326172,126.01902836084366
2767,2767,-363.97227154351594,-267.0803199102732,0.01,62.71883773803711,125.57707191705704
2768,2768,-135.79076470701165,-265.41589164216157,0.01,224.61978149414062,124.33202034235
2769,2769,-408.35608475982923,-265.3042125986213,0.01,355.93060302734375,125.01708503961564
2770,2770,-333.62901068661745,-265.04231002179915,0.01,19.489484786987305,124.32036298990249
2771,2771,-276.5366521107297,-264.07535010401944,0.01,6.501155376434326,120.74890664815902
2772,2772,-188.47281167399197,-264.78688460196895,0.01,6.733752250671387,120.50945791959762
2773,2773,-339.5843369423533,-264.3838111421312,0.01,1398.6123046875,134.1824528002739
2774,2774,-160.84345193791737,-261.25765236216796,0.01,15.084917068481445,134.28142819166183
2775,2775,-162.05092200530575,-259.58288715137087,0.01,2.202606201171875,133.36856152296068
2776,2776,-152.333200156296,-256.5730023297264,0.01,6.883299350738525,133.35917867898942
2777,2777,-251.20349146319757,-256.5403441227183,0.01,10.414843559265137,133.406714117527
2778,2778,-505.73603005567156,-264.8839756928111,0.01,2.4948415756225586,132.21831040620805
2779,2779,-95.18037802737136,-260.8945998539744,0.01,174.16246032714844,130.80296235322953
2780,2780,-140.78756838796488,-257.3150147723784,0.01,27.19475555419922,131.04439188480376
2781,2781,-278.3242336736556,-258.89992515552296,0.01,166.77239990234375,122.01400064945221
2782,2782,-100.0021012555708,-253.97427398260504,0.01,980.7347412109375,130.6847101831436
2783,2783,-294.9857789346756,-255.95616048020526,0.01,12.579089164733887,130.50559550762176
2784,2784,-282.00087599801634,-255.56446143368638,0.01,246.09864807128906,132.80966351032257
2785,2785,-316.08712389378894,-255.76423203922445,0.01,153.4692840576172,134.26423373699188
2786,2786,-194.48479220461607,-254.62557759884356,0.01,3.0751609802246094,134.15381031513215
2787,2787,-359.60002895448315,-257.06405949149143,0.01,12.478168487548828,133.97414471149443
2788,2788,-318.3469705880319,-257.2979610305536,0.01,58.89942169189453,134.53130825042726
2789,2789,330.02340942428526,-252.68221287078083,0.01,3.644127607345581,134.54253613710404
2790,2790,-361.0574803574052,-252.53860190301722,0.01,304.963134765625,136.73082600831987
2791,2791,-189.12771200340194,-251.6503180739585,0.01,3.4866480827331543,136.66541840314866
2792,2792,-186.74059600814275,-251.67022839551115,0.01,262.6151428222656,139.0558332324028
2793,2793,-486.61186402723797,-254.92116867766737,0.01,2.3833930492401123,135.98394023418427
2794,2794,-391.40224788753034,-254.19588158154275,0.01,4.185516834259033,135.9902985048294
2795,2795,-178.2262281867495,-253.2414692151454,0.01,753.8368530273438,143.45420426368713
2796,2796,-142.68219844509667,-252.11897997422787,0.01,5.079620361328125,143.26249163627625
2797,2797,-338.28930664736663,-253.59197272910092,0.01,4.366585731506348,142.04432109832763
2798,2798,-258.5971790751471,-254.45744371379362,0.01,73.4260025024414,142.52647869110106
2799,2799,-426.51904629733974,-256.9583291354971,0.01,404.70037841796875,146.54757415771485
2800,2800,-323.3719396103733,-257.60409730884976,0.01,3.10152530670166,146.2600489139557
2801,2801,-72.43958053680979,-254.63541519378515,0.01,14.383808135986328,144.1231487751007
2802,2802,-429.04180693367374,-254.71931366861503,0.01,289.8034362792969,145.99789349555968
2803,2803,-370.6304666558023,-255.72240979082522,0.01,268.7722473144531,147.88191327095032
2804,2804,-301.3566888953542,-253.55234756461078,0.01,4.998666763305664,147.555517911911
2805,2805,-255.22440954103243,-254.2849229231715,0.01,20.312578201293945,147.72423350811005
2806,2806,-366.8842559698282,-254.78998800417423,0.01,6.934938430786133,147.18574941158295
2807,2807,-88.19028038469116,-252.70871909968247,0.01,43.32383728027344,147.58306540966035
2808,2808,-72.33938057293068,-251.77906748496974,0.01,6.174452781677246,141.47510717868806
2809,2809,-378.96607079266215,-253.89425827842445,0.01,3.93392014503479,141.26544392347336
2810,2810,-288.6770496711439,-255.22891793692335,0.01,113.8997802734375,142.12006018400191
2811,2811,-159.8527786642731,-254.25949543996944,0.01,294.64007568359375,145.0343095946312
2812,2812,-333.44365647553616,-255.982025369138,0.01,10.22532844543457,144.89601014852525
2813,2813,-38.9307446678373,-255.31119344352442,0.01,31.37452507019043,145.16829526662826
2814,2814,-370.81489421217003,-254.97235205488454,0.01,170.96365356445312,146.60994357824325
2815,2815,-172.91582567727784,-254.77252736557202,0.01,38.26631164550781,146.83391579389573
2816,2816,-290.4414880088,-253.8801666120982,0.01,407.9289245605469,149.2528664469719
2817,2817,-142.13978530526887,-254.01007212577403,0.01,743.3934326171875,156.4708009982109
2818,2818,-381.5382466467526,-255.06254043858684,0.01,3.730060577392578,156.47686422348022
2819,2819,-167.2322570493791,-252.98867109290518,0.01,142.3028564453125,154.77401754379272
2820,2820,-318.5088792078309,-251.90113076698094,0.01,446.22418212890625,158.92563833236693
2821,2821,-419.93809266670803,-254.52648157373656,0.01,32.77752685546875,158.0417712211609
2822,2822,-272.149100040311,-254.6939332373345,0.01,21.050485610961914,157.77722091674804
2823,2823,-416.02407605622625,-255.20727876985865,0.01,112.87162780761719,158.57989852905274
2824,2824,-262.4818609386661,-256.1572802825804,0.01,2.7057318687438965,158.43371310710907
2825,2825,-162.97771320648312,-254.6556588738367,0.01,233.6517791748047,159.22148501873016
2826,2826,-270.55128357857217,-256.68714783534773,0.01,65.59029388427734,159.83625572681427
2827,2827,-63.28668101338741,-254.10756392327195,0.01,5.332729339599609,159.4654689836502
2828,2828,-276.6488849572221,-255.07621944303338,0.01,172.82620239257812,156.87932732105256
2829,2829,-358.06494285955546,-258.38124323206705,0.01,21.774120330810547,154.20420933246612
2830,2830,-157.3837331010379,-258.5060974294218,0.01,5.4093475341796875,154.019171833992
2831,2831,-122.87505476388016,-257.73928129049085,0.01,44.98386764526367,151.21378864765168
2832,2832,-179.9335973276299,-255.11335112480745,0.01,5.837888240814209,151.22204213619233
2833,2833,-391.27287343918243,-257.5344284246732,0.01,4.608852863311768,145.46421770095824
2834,2834,-297.3856161404573,-257.10647543326843,0.01,12.356950759887695,143.15498416900635
2835,2835,-173.81579258333727,-255.67917158693837,0.01,297.4653015136719,145.5162356185913
2836,2836,-179.09951359709805,-255.55087611965308,0.01,429.56298828125,148.75043437957763
2837,2837,-310.13027208389974,-257.0796137927571,0.01,69.40589904785156,148.78221874237062
2838,2838,-194.47017274551465,-256.38387685895253,0.01,31.530887603759766,144.20931900024414
2839,2839,-258.7017176025365,-256.4533387396279,0.01,7.22740364074707,143.75708940505982
2840,2840,-280.676155528254,-256.1989501999262,0.01,6.1704912185668945,141.82608481407166
2841,2841,-275.40120219900547,-256.3286408899615,0.01,181.36538696289062,141.75584052085875
2842,2842,-88.70919401043749,-253.72797133011775,0.01,19.81741714477539,137.0029847240448
2843,2843,-156.26332688660602,-251.49066188313162,0.01,38.9728889465332,135.9594233608246
2844,2844,-361.6209190018741,-252.04097333941834,0.01,420.8821105957031,138.00937071800232
2845,2845,-436.71005771862644,-252.81883427064804,0.01,377.9013977050781,139.59947340965272
2846,2846,-312.4482368315862,-253.2664006688146,0.01,146.13853454589844,141.0384874200821
2847,2847,-418.4567652277463,-253.98858249462432,0.01,8.189155578613281,141.0368229818344
2848,2848,-256.3323371365276,-254.92591267980433,0.01,4.233663558959961,136.15644294261932
2849,2849,-277.2450767216261,-254.21606507565815,0.01,4.38352632522583,131.77560291290283
2850,2850,-328.4685227725856,-253.65926392357397,0.01,139.7012939453125,133.04161931991578
2851,2851,-293.0527842419674,-252.64598763963838,0.01,40.01459503173828,132.02989057540893
2852,2852,-77.25082614159741,-250.44697550856677,0.01,4.1854248046875,131.95020955085755
2853,2853,-274.6167062970559,-251.83254920101314,0.01,22.75617218017578,132.14412796258927
2854,2854,-377.6254103762524,-252.98618882672636,0.01,3.572261333465576,132.1563704776764
2855,2855,-171.71285379438638,-251.70973892172498,0.01,320.1378173828125,134.89507725715637
2856,2856,-400.35366803268937,-252.9082323153648,0.01,65.79387664794922,135.4707617855072
2857,2857,-417.6960214488362,-255.22123389145366,0.01,14.932853698730469,132.43558714866637
2858,2858,-73.88613284226925,-252.9035648071749,0.01,13.601396560668945,129.64543931007384
2859,2859,-105.49678438293314,-249.9506764213863,0.01,405.5750732421875,132.86745606422426
2860,2860,-119.79566905681473,-254.49722685183212,0.01,40.31673812866211,133.0328280353546
2861,2861,-413.92902263727456,-254.10004417482583,0.01,494.8930358886719,137.9586164021492
2862,2862,-421.1587223247085,-256.90002235006517,0.01,5.372622013092041,137.49377515554428
2863,2863,-162.40822126850796,-257.51952945169194,0.01,8.73337459564209,137.53276493787766
2864,2864,-335.75849751948414,-257.2589568168874,0.01,24.72845458984375,134.47923893690108
2865,2865,-182.17268622801575,-256.48414647376836,0.01,3.578555107116699,132.75763892889023
2866,2866,-86.50575737030972,-254.83422351650853,0.01,7.38299036026001,132.34827493906022
2867,2867,-141.10615062092967,-252.60556230728267,0.01,6.940850734710693,131.79049506902695
2868,2868,-517.3166764918943,-256.4208214251315,0.01,116.34355163574219,130.70773277044296
2869,2869,-175.96571784461537,-254.0969177559793,0.01,8.374496459960938,127.23217170476913
2870,2870,-315.89651054218086,-253.91959275453496,0.01,404.1829528808594,131.07910638570786
2871,2871,-152.81383021159263,-252.6823645355436,0.01,156.38021850585938,132.5778970170021
2872,2872,-194.58190225437184,-252.74345544134744,0.01,225.03111267089844,134.7608706212044
2873,2873,-292.9201456118867,-252.27681352804274,0.01,31.69037437438965,121.09165131807327
2874,2874,-378.75622955108383,-254.45594130417442,0.01,102.18576049804688,121.96265975236892
2875,2875,-107.16879351813118,-253.9071200193027,0.01,245.8949432373047,124.39958312273025
2876,2876,-268.8669822936639,-255.07245784067635,0.01,51.898529052734375,124.84973541975022
2877,2877,-193.31084647887798,-254.4935313908332,0.01,41.22821044921875,125.15786908864975
2878,2878,-185.98414619311404,-251.2960125522076,0.01,4.283895969390869,125.17575963258743
2879,2879,-433.9178736312315,-254.6833875082462,0.01,162.807373046875,125.0622087597847
2880,2880,-329.67866543452897,-256.57229847871184,0.01,3.345705270767212,124.82371825695037
2881,2881,-71.44502090791232,-254.50350635105443,0.01,8.127068519592285,123.23726494312287
2882,2882,-362.94887406824773,-257.13297407918117,0.01,20.79300308227539,113.63784756183624
2883,2883,-362.566548376697,-257.80878177360137,0.01,3.9824070930480957,113.55188074111939
2884,2884,-333.8015654476983,-258.3267886680982,0.01,15.692248344421387,111.2478167438507
2885,2885,-169.38379010009658,-256.8597553301613,0.01,94.71293640136719,110.66025326728821
2886,2886,-90.31418628146746,-255.81804927092978,0.01,21.93094253540039,110.84881108283997
2887,2887,-151.59375728850424,-253.73798655426998,0.01,237.55618286132812,113.09959122657776
2888,2888,-358.9960680102798,-254.14447752849247,0.01,3.6798255443573,112.54739526510238
2889,2889,-190.62645691596424,-259.350976191895,0.01,34.942203521728516,112.86037602424622
2890,2890,-320.94108584908577,-258.9498122468118,0.01,3.005385637283325,109.8407985329628
2891,2891,-318.49823590939206,-260.24351748587173,0.01,607.2630615234375,115.87856266736985
2892,2892,-145.96243240714682,-259.83573584986175,0.01,16.776330947875977,113.42017454862595
2893,2893,-381.46898697417646,-258.78430707933114,0.01,341.6746826171875,116.81308744430542
2894,2894,-366.2179622139187,-258.532464222595,0.01,3.577040672302246,116.80700268268585
2895,2895,-402.1187625859218,-260.7713895665867,0.01,7.791099548339844,109.34654514789581
2896,2896,-271.4594611989397,-262.0591621941252,0.01,13.897282600402832,109.43472177028656
2897,2897,-364.27283885805303,-262.31899751623206,0.01,381.99334716796875,113.21098938465119
2898,2898,-430.59795999020776,-264.0390053253827,0.01,49.30672836303711,112.96979664325714
2899,2899,-261.12136245844874,-262.38502848699375,0.01,196.91868591308594,110.89197971820832
2900,2900,-277.54136773808875,-261.9267227682709,0.01,35.367488861083984,111.21463935375213
2901,2901,-366.337088799373,-264.86569785089654,0.01,35.56173324584961,111.42641860485077
2902,2902,-338.3705723432079,-263.95898550499186,0.01,4.082488536834717,108.56920912742615
2903,2903,-87.35460800224827,-261.1262269184563,0.01,5.042036533355713,105.93190701961517
2904,2904,-129.06658924853133,-259.4033259219881,0.01,147.8348388671875,107.36026874065399
2905,2905,-375.89994417054703,-260.61008126828324,0.01,42.83849334716797,107.58552789211274
2906,2906,-337.62517031582854,-260.3174904117432,0.01,3.6048662662506104,107.55222717046738
2907,2907,-129.14035372093306,-260.7269911451056,0.01,2.599379777908325,107.14498259544372
2908,2908,-390.54940693219504,-263.90909140869826,0.01,6.611993312835693,107.14935800075531
2909,2909,-117.01903103696678,-261.28962101114126,0.01,2.5819668769836426,107.1358384680748
2910,2910,-181.39587947180132,-260.2168093091479,0.01,10.323942184448242,106.1000800871849
2911,2911,-436.5564764243521,-262.9838462867487,0.01,4.811276912689209,103.20179209947587
2912,2912,-343.1010354689063,-263.0804200766824,0.01,117.6402816772461,104.27594163179397
2913,2913,-133.7509876194586,-264.02862250619864,0.01,95.94828796386719,104.92167926073074
2914,2914,-328.23044673632984,-263.60277803144027,0.01,174.87815856933594,104.96082431077957
2915,2915,-258.73554331360776,-264.46097520780353,0.01,45.39149475097656,105.03207614183425
2916,2916,-272.50982492343087,-264.28165857694984,0.01,436.7022705078125,105.31980960130691
2917,2917,-117.3129378966672,-264.0333901028638,0.01,133.8834686279297,99.22470996141433
2918,2918,-114.88613100721035,-261.3668689464684,0.01,3.788118839263916,99.22529054403304
2919,2919,-324.3066827235173,-262.93761320320976,0.01,200.65570068359375,99.80881898641586
2920,2920,-197.0341608558563,-261.72286601968995,0.01,14.209684371948242,95.48867400884629
2921,2921,-266.43772307633645,-260.1878623237863,0.01,52.169490814208984,95.68259364843368
2922,2922,-148.91958069758937,-258.95556713035904,0.01,4.107473850250244,95.51316353082657
2923,2923,-192.54227949110572,-256.7207491647079,0.01,12.609095573425293,94.51053820848465
2924,2924,-104.848139812771,-255.1444119534489,0.01,278.93133544921875,97.2727942442894
2925,2925,-312.12075296159475,-256.635842351,0.01,1.6522897481918335,94.95279935002327
2926,2926,-160.04795257519737,-255.53080904096632,0.01,239.44436645507812,96.69134007573128
2927,2927,-321.9717682514479,-258.1176599133469,0.01,136.11167907714844,97.99912957310677
2928,2928,-378.04755992362544,-259.13164666301094,0.01,185.9872283935547,98.13073983311654
2929,2929,-344.7382825282684,-258.99838005969815,0.01,3.6072869300842285,97.94907149910927
2930,2930,-91.96406490689776,-258.34418337775674,0.01,82.45890808105469,98.71956710457802
2931,2931,-283.6521169335148,-259.95195399945305,0.01,6.479246616363525,98.33452089428901
2932,2932,-156.66579885945833,-259.7192760147713,0.01,46.978816986083984,98.74593018174171
2933,2933,-146.6992948635525,-257.273540229015,0.01,223.58621215820312,100.93570377469062
2934,2934,-304.2772700900209,-257.34245676851066,0.01,3.0863707065582275,100.84299797415733
2935,2935,-329.82953418732876,-258.90259418455054,0.01,663.1846923828125,104.50019188284874
2936,2936,-277.0248900217403,-259.88184794879703,0.01,39.38962173461914,100.59845821738243
2937,2937,-444.6818187803565,-261.2273634157616,0.01,9.013946533203125,99.99453869223595
2938,2938,-268.94802024525256,-261.97214189075896,0.01,52.45279312133789,100.20375774741173
2939,2939,-199.47150454097496,-261.37983976014334,0.01,113.4423599243164,101.26590731024743
2940,2940,-128.5808772165629,-259.85888697702643,0.01,201.22384643554688,103.21644086241722
2941,2941,-255.98715898014584,-259.6647465448378,0.01,51.29973602294922,101.91578435301781
2942,2942,-277.8553943819143,-261.55620854855255,0.01,25.563501358032227,101.97324519515037
2943,2943,315.06065018605125,-256.84296877782594,0.01,5.955684661865234,101.6430731523037
2944,2944,-439.4635309511673,-257.6213948973189,0.01,9.827112197875977,97.53252316832543
2945,2945,-142.10463888846715,-254.67534070901732,0.01,130.66160583496094,95.06012524962425
2946,2946,-345.1755925826333,-255.00261426652781,0.01,18.501564025878906,93.78375554442405
2947,2947,-414.4886501812041,-254.9629331160624,0.01,28.64984893798828,93.9883624780178
2948,2948,304.38434749885744,-249.35576626970854,0.01,140.68023681640625,95.35282821059226
2949,2949,-325.9544065339431,-249.84285956783174,0.01,196.09495544433594,97.26994250178338
2950,2950,-555.1670844677175,-252.10984518478304,0.01,392.9742126464844,99.80267168879509
2951,2951,-321.2182850685352,-252.3915001930487,0.01,401.2056884765625,103.41458262324333
2952,2952,-278.43999461120563,-254.4033918777448,0.01,65.44054412841797,104.02713381648064
2953,2953,-339.2994822546105,-255.05021963732034,0.01,464.2702941894531,108.4422750365734
2954,2954,-409.330850246212,-255.36727403601995,0.01,5.261495113372803,108.45916737437248
2955,2955,-193.9851686531095,-255.5899971846072,0.01,151.6968536376953,106.77475773692132
